actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fabricación de piezas metalicas	Atributo no considerado en este año	2021	Calle AV. INDUSTRIAL	7X	66600	Colonia PARQUE INDUSTRIAL LA SILLA APODACA	Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS VALLE ALTO S.A. DE C.V.,	NUEVO LEON	"25°45'33"""	Ciudad Apodaca	"100°8'41"""	Apodaca	MVA1I1900611	100	 		332110	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	385197.9704	2849525.7815
Fabricación de piezas metálicas mediante inyección y moldeo, galvanoplastia y pulido de pi	Atributo no considerado en este año	2021	Calle MAIZ	8A	09810	Colonia GRANJAS ESMERALDA	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS VERONA, S.A. DE C.V.,MANUFACTURAS VERONA	DISTRITO FEDERAL	"19°21'10"""	Iztapalapa	"99°6'56"""	Iztapalapa	MVE0900702497	131	 		332999	Quimica	Galvanoplastia	487838.5426	2139869.8919
FABRICA DE MOSAICO DE VIDRIO TIPO VENECIANO Y TIPO BIZANTINO EN VARIAS MEDIDAS Y TAMAÑOS	Atributo no considerado en este año	2021	Calle CARR-FED.CUERNAVACA-CUAUTLA	72	62577	Colonia BUGAMBILIAS	Fabricación de azulejos y losetas no refractarias	Atributo no considerado en este año	Atributo no considerado en este año	MOSAICOS VENECIANOS DE MEXICO, S.A. DE C.V.,KOLORINES	MORELOS	"18°54'54"""	Jiutepec	"99°11'5"""	Jiutepec	MVM711701131	KM 3.5 	 		327122	Vidrio	Produccion de otros articulos de vidrio o cristal	480527.5634	2091439.9056
Fabricación de pantalón de mezclilla	Atributo no considerado en este año	2021	Calle CARRETERA MEXICO-QUERETARO	46	42858	Colonia CAÑADA DE MADERO	Confección en serie de otra ropa exterior de materiales textiles	Atributo no considerado en este año	Atributo no considerado en este año	MODELOS YASIRO, S.A. DE C.V.,MODELOS YASIRO	HIDALGO	"19°58'3"""	Tepeji de Ocampo	"99°23'57"""	Tepeji del Rio de Ocampo	MYA461306311	KM. 14.56 	 		315229	Textiles, fibras e hilos	Confeccion de prendas de vestir	458215.2307	2207964.9785
VENTA DE AUTOS NUEVOS, SEMINUEVOS, REFACCIONES Y SERVICIO AUTOMOTRIZ CON HyP	Atributo no considerado en este año	2021	Calle AV. EJE CENTRAL LAZARO CARDENAS	KE	07700	Colonia NUEVA INDUSTRIAL VALLEJO	Comercio al por menor de automóviles y camionetas nuevos	Atributo no considerado en este año	Atributo no considerado en este año	MYLSA SA DE CV,MYLSA	DISTRITO FEDERAL	"19°30'4"""	Gustavo A. Madero	"99°8'54"""	Gustavo A. Madero	MYLEE0900511	831	 		468111	Otros	Reparacion y mantenimiento automotriz	484415.7857	2156301.8048
Fabricacion de resinas sinteticas; incluye plastificantes	Atributo no considerado en este año	2021	Calle HENRY FORD	5Q	54030	Fraccionamiento Industrial Tlaxcolpan	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	ALVEG DISTRIBUCIÓN QUÍMICA, S.A. DE C.V.,	MEXICO	"19°33'7"""	Tlalnepantla	"99°11'47"""	Tlalnepantla de Baz	NALMB1510411	38	 		325211	Quimica	Produccion de resinas sinteticas	479386.9878	2161940.537
FUNDICION, EXTRUSION, LACADO, ANODIZADO, SUBLIMADO  Y MECANIZADO DE PERFILES DE ALUMINIO	Atributo no considerado en este año	2021	Calle MONTES RURALES	7Q	37980		Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	NEO ALUMINIO SA DE CV,	GUANAJUATO	"21°3'50"""	San José Iturbide	"100°28'20"""	San Jose Iturbide	NAL1103200020	9	 	PARQUE INDUSTRIAL OPCIÓN 	331310	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio	347026.6208	2329955.1079
FABRICACION DE EQUIPO ELECTRICO Y ELECTRONICO PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2021	Avenida SANTIAGO PONIENTE	9M	78423	Colonia CIUDAD SATELITE	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	NORTH AMERICAN LIGHTING MEXICO SA DE CV,NAL	SAN LUIS POTOSI	"22°7'33"""	San Luis Potosí	"100°49'18"""	San Luis Potosi	NAL2402800236	109	 		336320	Automotriz	Produccion de otras auto partes	312089.35	2447895.1625
PROCESAMIENTO DE PESCADOS Y MARISCOS	Atributo no considerado en este año	2021	Calle ANTONIO SUAREZ GUTIERREZ	20	28219		Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	NANOMAR S. A. DE C. V.,TUNY	COLIMA	"19°4'47"""	Manzanillo	"104°17'28"""	Manzanillo	NAN0600700332	LOTE 10 Y 11 	 	PARQUE INDUSTRIAL FONDEPORT	311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos	574560.2313	2109827.8539
Fabricación de partes roladas y estampadas para la industria automotriz	Atributo no considerado en este año	2021	Calle CARR. QUERETARO-SAN LUIS POTOSI KM. 28.5	QF	76220		Fabricación de piezas metálicas troqueladas para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	NARMX QUERETARO, S.A. DE C.V.,	QUERETARO	"20°49'15"""	Santa Rosa Jáuregui	"100°25'58"""	Queretaro	NAO9M2201411	LOTE 25-2 MZ. 1 	 	Parque Industrial Querétaro	336370	Automotriz	Produccion de auto partes troqueladas y estampadas	350880.7333	2302987.7851
SERVICIO DE  TRANSPORTE MARITIMO	Atributo no considerado en este año	2021	Calle 55	B0	24115	Colonia MORELOS	Transporte marítimo de altura, excepto de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	NAVIERA ARMAMEX S.A DE C.V,NAVIERA ARMAMEX, S.A. DE C.V.	CAMPECHE	"18°39'28"""	Ciudad del Carmen	"91°49'31"""	Carmen	NARK90400311	134	 		483111	Otros	Transporte de carga en general	623889.268	2063393.3484
INYECCION Y RECUBRIMIENTO DE PIEZAS PLASTICAS	Atributo no considerado en este año	2021	Calle Ricardo Flores Magón	9M	72100		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	NICRO BOLTA S.A DE C.V,NICRO BOLTA S.A. DE C.V.	PUEBLA	"19°5'36"""	Heróica Puebla de Zaragoza	"98°12'29"""	Puebla	NBO2111400432	98	Nave 14 	SAN JERONIMO CALERAS	336390	Automotriz	Produccion de otras auto partes	583282.4612	2111369.9232
Producción de nitrógeno gas y transporte por ducto a usuario final	Atributo no considerado en este año	2021	Carretera  Federal 180 Villahermosa-Carmen	5K	24325	Ranchería San Antonio Cárdenas	Fabricación de gases industriales	Atributo no considerado en este año	Atributo no considerado en este año	COMPAÑÍA DE NITRÓGENO DE CANTARELL SA DE CV,PLANTA DE NITRÓGENO DE CANTARELL	CAMPECHE	"18°36'47"""	San Antonio Cárdenas	"92°15'45"""	Carmen	NCA5K0400311	120+400 	 		325120	Quimica	Produccion de gases industriales	577788.6028	2058193.2764
FABRICACIÓN, MAQUILA Y DISTRIBUCIÓN DE TODA CLASE DE CONDUCTORES ELÉCTRICOS	Atributo no considerado en este año	2021	Calle  7	7P	44940		Fabricación de cables de conducción eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE CONDUCTORES ELÉCTRICOS S.A. DE C.V.,	JALISCO	"20°38'1"""	Guadalajara	"103°21'39"""	Guadalajara	NCE1403900354	872	 	ZONA INDUSTRIAL	335920	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones	670775.6655	2282465.3224
FABRICACIÓN DE CONDUCTORES ELÉCTRICOS 	Atributo no considerado en este año	2021	Calle PONIENTE 140	7P	02300	Colonia INDUSTRIAL VALLEJO	Fabricación de cables de conducción eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE CONDUCTORES ELÉCTRICOS, S.A. DE C.V.,CONDUMEX	DISTRITO FEDERAL	"19°29'50"""	Azcapotzalco	"99°9'49"""	Azcapotzalco	NCE7N0900211	720	 		335920	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones	482817.1321	2155878.0621
Fabricación de Cables para Telecomunicaciones	Atributo no considerado en este año	2021	Carretera CARR. SAN JUAN DEL RIO A TEQUISQUIAPAN	7N	76800	Colonia ZONA INDUSTRIAL	Fabricación de cables de conducción eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE CONDUCTORES ELÉCTRICOS S.A. DE C.V.,	QUERETARO	"20°24'58"""	San Juan del Río	"99°58'50"""	San Juan del Rio	NCE912201611	KM. 5.0 	 		335920	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de cobre	397690.7341	2257854.9852
Fabricación de Interiores para Automoviles con Madera, Aluminio y Plástico	Atributo no considerado en este año	2021	Calle Jurica	9M	76220		Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	NOVEM CAR INTERIOR DESIGN MÉXICO S.A. DE C.V.,	QUERETARO	"20°49'27"""	Santa Rosa Jáuregui	"100°26'10"""	Queretaro	NCI9M2201411	113	 	Parque Industrial Querétaro	336360	Automotriz	Produccion de otras auto partes	350555.7087	2303378.0878
Fabricación de filtros cerámicos para la industria automotriz	Atributo no considerado en este año	2021	Calle Avenida Tecnológico	9M	65550		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	NGK CERAMICS MÉXICO S. DE R.L. DE C.V.,PLANTA CIÉNEGA DE FLORES	NUEVO LEON	"25°54'41"""	Ciénega de Flores	"100°13'43"""	Cienega de Flores	NCM9M1901211	1320	 	Monterrey Technology Park	336390	Automotriz	Produccion de otras auto partes	376933.2572	2866467.3559
Elaboración de alimento y almacenamiento de cereales granos y harinas para ganado	Atributo no considerado en este año	2021	Calle CANATLAN	2W	35079	Colonia PARQE INDUSTRIAL CARLOS A HERRERA ARALUCE	Elaboración de alimentos para animales	Atributo no considerado en este año	Atributo no considerado en este año	NUPLEN COMERCIALIZADORA S.A DE C.V,	DURANGO	"25°33'21"""	Gómez Palacio	"103°27'45"""	Gomez Palacio	NCO2W1000711	305	 		311110	Otros	Produccion de alimentos para animales	654439.5371	2827394.5091
LAMINACION DE COBRE Y SUS ALEACIONES SOLO MEDIANTE PROCESO TERMICO O DE FUNDICION	Atributo no considerado en este año	2021	Calle PONIENTE 134	7P	02300	Colonia INDUSTRIAL VALLEJO	Laminación secundaria de cobre	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE COBRE, S.A. DE C.V.,NACIONAL DE COBRE, SA DE CV PLANTA VALLEJO	DISTRITO FEDERAL	"19°29'40"""	Azcapotzalco	"99°9'52"""	Azcapotzalco	NCO7N0900221	719	 		331420	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones	482726.2949	2155554.8431
FABRICACION DE PIEZAS METALICAS 	Atributo no considerado en este año	2021	Carretera CARR. PANAMERICANA KM 292	7P	38260	Colonia VILLAGRAN 	Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE COBRE, S.A. DE C.V.,NACOBRE	GUANAJUATO	"20°30'32"""	Villagrán	"100°58'48"""	Villagran	NCO7N1104411	SN 	 		332110	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones	293495.9339	2269058.1203
LAMINACION DE COBRE Y ALEACIONES POR MEDIO DE PROCESOS TÉRMICOS Y FUNDICION	Atributo no considerado en este año	2021	Calle AVENIDA PROMOCION	7P	78395	Colonia ZONA INDUSTRIAL	Laminación secundaria de cobre	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE COBRE, S.A. DE C.V.,SAN LUIS POTOSI	SAN LUIS POTOSI	"22°6'32"""	San Luis Potosí	"100°54'2"""	San Luis Potosi	NCO7P2402811	200	 		331420	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones	303925.8839	2446110.4358
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)	Atributo no considerado en este año	2021	Eje Vial LIBRAMIENTO ARCO VIAL	9M	66000	Ninguno 	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	NEMAK MEXICO SA,NEMAK MEXICO	NUEVO LEON	"25°43'42"""	García	"100°32'19"""	Garcia	NEM1901800020	KM 3.8 	 		336390	Automotriz	Produccion de otras auto partes	345630.0972	2846522.3252
PRODUCCIÓN DE COMPONENTES DE ALTA TECNOLOGÍA DE ALUMINIO 100 RECICLADOS PARA AUTOMOTORES	Atributo no considerado en este año	2021	Calle LIBRAMIENTO ARCO VIAL	7Q	66000		Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	NEMAK MEXICO S.A.,NEMAK MÉXICO, S.A. (PLANTAS GARCÍA 2)	NUEVO LEON	"25°44'0"""	García	"100°31'45"""	Garcia	NEM1901800152	KM 4.1 	 	SN	331310	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio	346586.252	2847060.6688
FUNDICIÓN DE CHATARRA DE ALUMINIO	Atributo no considerado en este año	2021	Calle ARCO VIAL KM 3.8	7Q	66023	Colonia ARCO VIAL	Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	NEMAK MEXICO S.A.,NEMAK MEXICO, S.A. (CENTRO FUSOR Y RECICLAJE DE RESIDUOS)	NUEVO LEON	"25°43'44"""	García	"100°32'30"""	Garcia	NEM1901800155	S/N 	 		331310	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio	345348.1414	2846590.06
FUNDICION DE ALUMINIO PARA FABRICACION DE AUTOMOTORES	Atributo no considerado en este año	2021	Circuito LIBRAMIENTO CARLOS SALINAS DE GORTARI	9M	25616	Colonia OCCIDENTAL	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	NEMAK MEXICO S.A.,NEMAK DE MEXICO, S.A.	COAHUILA	"26°56'19"""	Frontera	"101°28'0"""	Frontera	NEM9M0501011	2001	 		331520	Automotriz	Produccion de otras auto partes	255070.0901	2982029.4845
331520  Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	2021	Boulevard INDUSTRIA DE LA TRANSFORMACION	ND	25900		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	NEMAK MEXICO S.A.,	COAHUILA	"25°34'3"""	Ramos Arizpe	"100°55'32"""	Ramos Arizpe	NEM9M0502711	3140	 	PARQUE INDUSTRIAL SALTILLO-RAMOS ARIZPE	336390	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	306558.551	2829203.0597
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2021	Calle BOULEVARD DE LOS FERROCARRILES	5T	02300	Colonia INDUSTRIAL VALLEJO	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	NEOLPHARMA SA DE CV,NEOLPHARMA	DISTRITO FEDERAL	"19°28'46"""	Azcapotzalco	"99°9'40"""	Azcapotzalco	NEO5T0900211	277	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	483084.2942	2153890.1511
FABRICACIÓN DE PREPARACIONES FARMACÉUTICAS	Atributo no considerado en este año	2021	Calle GUANAJUATO	5T	55540	Colonia SANTA CLARA COATITLA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	NEOLSYM, S.A. DE C.V.,NEOLSYM	MEXICO	"19°34'57"""	Ecatepec de Morelos	"99°2'29"""	Ecatepec de Morelos	NEO5T1503311	22	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	495633.5908	2165311.3133
Fabricación de ampolletas y envases de vidrio	Atributo no considerado en este año	2021	Calle VIA JOSE LOPEZ PORTILLO	6Z	54940	Colonia Lechería	Fabricación de envases y ampolletas de vidrio	Atributo no considerado en este año	Atributo no considerado en este año	NUEVA FÁBRICA NACIONAL DE VIDRIO S. DE R. L. DE C. V.,NUEVA FÁBRICA NACONAL DE VIDRIO S. DE R. L. DE C. V.	MEXICO	"19°35'58"""	Tultitlán de Mariano Escobedo	"99°11'6"""	Tultitlan	NFN6Z1510911	7	 		327213	Vidrio	Produccion de botellas, envases y similares de vidrio	480575.8843	2167169.7136
SERVICIOS DE LIMPIEZA DE INMUEBLES	Atributo no considerado en este año	2021	Calle ENTRONQUE PUNTA DE MITA A HIGUERA BLANCA	AY	63734	Colonia HIGUERA BLANCA	Servicios de limpieza de inmuebles	Atributo no considerado en este año	Atributo no considerado en este año	FONATUR INFRAESTRUCTURA, S.A. DE C.V.,PROYECTO TURISTICO INTEGRAL LITIBU	NAYARIT	"20°47'31"""	Cruz de Huanacaxtle	"105°28'54"""	Bahia de Banderas	NHBAY1802011	KM 2 	 		561720	Otros	Servicios de Hotel	449847.3945	2299200.0512
CONSERVACIÓN Y MANTENIMIENTO DE AREAS VERDES Y OPERACIÓN DE LA PTAR	Atributo no considerado en este año	2021	Boulevard KUKULCAN	UB	77500	Ninguno ZONA HOTELERA	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	FONATUR INFRAESTRUCTURA, S.A. DE C.V.,INFRAESTRUCTURA	QUINTANA ROO	"21°4'31"""	Cancún	"86°46'39"""	Benito Juarez	NHB2300500613	16000	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	523086.4234	2330516.6551
CONSERVACIÓN Y MANTENIMIENTO DE AREAS VERDES Y OPERACIÓN DE LA PTAR	Atributo no considerado en este año	2021	Avenida KUKULCAN	UB	77500	Ninguno ZONA HOTELERA	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	FONATUR INFRAESTRUCTURA, S.A. DE C.V.,FONATUR INFRAESTRUCTURA, S.A. DE .C.V.	QUINTANA ROO	"21°3'31"""	Cancún	"86°46'55"""	Benito Juarez	NHB2300500614	KM 18 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	522651.4861	2328678.5901
Fabricacion de Tela de Mezclilla	Atributo no considerado en este año	2021	Avenida LIBRAMIENTO NACIONES UNIDAS KM 20	3I	87137		Fabricación de telas anchas de tejido de trama	Atributo no considerado en este año	Atributo no considerado en este año	NIEN HSING INTERNATIONAL VICTORIA S. A. DE C. V.,	TAMAULIPAS	"23°43'4"""	Ciudad Victoria	"99°5'34"""	Victoria	NHI3I2804121	S/N 	 	PARQUE INDUSTRIAL NUEVO SANTANDER	313210	Textiles, fibras e hilos	Fabricacion de telas y sus productos	490515.663	2622990.6684
Producción y venta de negro de humo	Atributo no considerado en este año	2021	Carretera CARR. TAMPICO-MANTE	5R	89603	Colonia LAGUNA DE LA PUERTA	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	CABOT SPECIALTY CHEMICALS MEXICO S.A.P.I. DE C.V.,CABOT	TAMAULIPAS	"22°40'0"""	Altamira	"98°10'7"""	Altamira	NHU5R2800311	KM. 13.5 	 		325180	Quimica	Produccion de hule sintetico	585386.0278	2506887.0745
GALVANOPLASTIA (RECUBRIMIENTOS METÁLICOS)	Atributo no considerado en este año	2021	Calle PIRUL	8A	54080	Colonia BELLAVISTA	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	NICRO SA DE CV,	MEXICO	"19°31'2"""	Tlalnepantla	"99°12'45"""	Tlalnepantla de Baz	NIC8A1510411	33	 		332810	Quimica	Galvanoplastia	477684.3334	2158102.652
FABRICACIÓN DE MEDICAMENTOS PARA USO HUMANO	Atributo no considerado en este año	2021	Calle CALZADA DE TLALPAN	5T	04650	Colonia SANTA URSULA COAPA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	NOVAG INFANCIA S.A. DE C.V.,NOVAG INFANCIA, S.A. DE C.V.	DISTRITO FEDERAL	"19°18'8"""	Coyoacán	"99°8'39"""	Coyoacan	NIN5T0900311	3417	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	484839.1531	2134278.1384
MANUFACTURA Y ENSAMBLE DE LANCHAS INFLABLES DE TELA Y CAUCHO	Atributo no considerado en este año	2021	Boulevard  ENCINOS	6E	21430		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	NORDWEST INTERNACIONAL S.A. DE C.V,	BAJA CALIFORNIA	"32°34'9"""	Tecate	"116°35'14"""	Tecate	NIN6K0200311	114	 	TECATE	326290	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	538742.6265	3603621.6912
