nra,estado,municipio
QUI5W1904611,Nuevo León,San Nicolás de los Garza
QUI5W1904631,Nuevo León,San Nicolás de los Garza
QUI5W3011812,Veracruz de Ignacio de la Llave,Orizaba
QUIAX1902111,Nuevo León,General Escobedo
QUILX1510111,México,Tianguistenco
QUIMB3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
QUIMC1605311,Michoacán de Ocampo,Morelia
QUIQB1407011,Jalisco,El Salto
QUIQB1503321,México,Ecatepec de Morelos
QUIQB1902111,Nuevo León,General Escobedo
QWILV1512211,México,Valle de Chalco Solidaridad
QWILV1512231,México,Valle de Chalco Solidaridad
RAF1M1505711,México,Naucalpan de Juárez
RAF3Y1501411,México,Atlacomulco
RAI2104100090,Puebla,Cuautlancingo
RAI9M1507011,México,La Paz
RAL5R1512111,México,Cuautitlán
RALD1501311,México,Atizapán de Zaragoza
RALND1501311,México,Atizapán de Zaragoza
RAM150000020,México,Lerma
RAM7T2402811,San Luis Potosí,San Luis Potosí
RAM911902611,Nuevo León,Guadalupe
RAN3101300010,Yucatán,Conkal
RAS9K0502511,Coahuila de Zaragoza,Piedras Negras
RAS9K1503311,México,Ecatepec de Morelos
RAT1412001465,Jalisco,Zapopan
RAUEE0502711,Coahuila de Zaragoza,Ramos Arizpe
RAUEE0901311,Ciudad de México,Xochimilco
RAUKE2101911,Puebla,Atlixco
RAV7T2114011,Puebla,San Pedro Cholula
RAVEA2114011,Puebla,San Pedro Cholula
RAVND1509011,México,Tenango del Valle
RAWND1000711,Durango,Gómez Palacio
RBA740501811,Coahuila de Zaragoza,Monclova
RBAUA1904811,Nuevo León,Santa Catarina
RBC7Q2201411,Querétaro,Querétaro
RBCND2201411,Querétaro,Querétaro
RBE8V0803711,Chihuahua,Juárez
RBE8V0803712,Chihuahua,Juárez
RBE8V0803713,Chihuahua,Juárez
RBE8V0803714,Chihuahua,Juárez
RBE8V0803715,Chihuahua,Juárez
RBE8V0803716,Chihuahua,Chihuahua
RBE8V0803716,Chihuahua,Juárez
RBE9M0803711,Chihuahua,Juárez
RBM1902600425,Nuevo León,Guadalupe
RBM5W1501311,México,Atizapán de Zaragoza
RBO9M1510611,México,Toluca
RBS1100500076,Guanajuato,Apaseo el Grande
RBS1510600732,México,Toluca
RBS9L2402811,San Luis Potosí,San Luis Potosí
RBS9M0803711,Chihuahua,Juárez
RBS9M0803712,Chihuahua,Juárez
RBTAI0200211,Baja California,Mexicali
RCA1901800182,Nuevo León,García
RCA741901811,Nuevo León,García
RCA7T0100111,Aguascalientes,Aguascalientes
RCLLV1409811,Jalisco,San Pedro Tlaquepaque
RCM6D1510411,México,Tlalnepantla de Baz
RCM9M2201111,Querétaro,El Marqués
RCO9M2402822,San Luis Potosí,San Luis Potosí
RCO9M2402823,San Luis Potosí,San Luis Potosí
RCO9M2402824,San Luis Potosí,San Luis Potosí
RDA9M2802711,Tamaulipas,Nuevo Laredo
RDA9M2802712,Tamaulipas,Nuevo Laredo
RDC9I1101711,Guanajuato,Irapuato
RDD2Z1903911,Nuevo León,Monterrey
RDEMG0400311,Campeche,Carmen
RDETF2701411,Tabasco,Paraíso
RDM221901811,Nuevo León,García
RDM5E1510411,México,Tlalnepantla de Baz
RDM5E2201611,Querétaro,San Juan del Río
RDM5L1604911,Michoacán de Ocampo,Madero
RDMQ71901811,Nuevo León,García
REC1409700470,Jalisco,Tlajomulco de Zúñiga
REC2Y2201111,Querétaro,El Marqués
REC8A1904611,Nuevo León,San Nicolás de los Garza
RECBB1509011,México,Tenango del Valle
RECEA1904611,Nuevo León,San Nicolás de los Garza
RECLY1509011,México,Tenango del Valle
REG1I2111411,Puebla,Puebla
REG2101500048,Puebla,Amozoc
REG8A2104111,Puebla,Cuautlancingo
REHAI1100511,Guanajuato,Apaseo el Grande
REM5U1412011,Jalisco,Zapopan
REM9L1901211,Nuevo León,Ciénega de Flores
REMAX2201411,Querétaro,Querétaro
REMBD1605211,Michoacán de Ocampo,Lázaro Cárdenas
RES2904200003,Tlaxcala,Xicohtzinco
RESMB2904211,Tlaxcala,Xicohtzinco
RESMB3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
REV5T0900311,Ciudad de México,Coyoacán
REVN60900311,Ciudad de México,Coyoacán
REX4T1611211,Michoacán de Ocampo,Zitácuaro
REX5Q1505111,México,Lerma
REXAN0801911,Chihuahua,Chihuahua
REXAN0806511,Chihuahua,Chihuahua
RFMB80300311,Baja California Sur,La Paz
RFMSP0300311,Baja California Sur,La Paz
RFOJW1510611,México,Toluca
RFR9L2113211,Puebla,San Martín Texmelucan
RGAEA1503911,México,Ixtapaluca
RGAM90901611,Ciudad de México,Miguel Hidalgo
RGAMC1903911,Nuevo León,Monterrey
RGAQX1502511,México,Chalco
RGIRP0900511,Ciudad de México,Gustavo A. Madero
RGMR52603011,Sonora,Hermosillo
RHJ1C0803711,Chihuahua,Juárez
RHM5Q1510611,México,Toluca
RHM5Q2900511,Tlaxcala,Apizaco
RHMMB2201411,Querétaro,Querétaro
RHO2300500641,Quintana Roo,Benito Juárez
RHP0200400589,Baja California,Tijuana
RHP4T0200411,Baja California,Tijuana
RHP6S0200411,Baja California,Tijuana
RHPMQ0200411,Baja California,Tijuana
RIALJ1904811,Nuevo León,Santa Catarina
RIBLJ2402811,San Luis Potosí,San Luis Potosí
RIC1501300165,México,Atizapán de Zaragoza
RIC7G1502911,México,Chicoloapan
RIC7T1502511,México,Chalco
RIC7T1502911,México,Chicoloapan
RICEA1403911,Jalisco,Guadalajara
RIF8A2802211,Tamaulipas,Matamoros
RIG5L1510611,México,Toluca
RIGEA1510611,México,Toluca
RIM1604900295,Michoacán de Ocampo,Madero
RIM5T1412011,Jalisco,Zapopan
RIM5Y1510611,México,Toluca
RIM8L0803711,Chihuahua,Juárez
RIM950803711,Chihuahua,Juárez
RIMBB2803211,Tamaulipas,Reynosa
RIMM02700411,Tabasco,Centro
RIMM11510111,México,Tianguistenco
RIMM61903711,Nuevo León,Mina
RIMTE2700411,Tabasco,Centro
RIN6T0801911,Chihuahua,Chihuahua
RIN950200411,Baja California,Tijuana
RIN9M1503311,México,Ecatepec de Morelos
RIOKE1903911,Nuevo León,Monterrey
RIRLJ1507011,México,La Paz
RIV0900300207,Ciudad de México,Coyoacán
RJE0901500672,Ciudad de México,Cuauhtémoc
RJU950803711,Chihuahua,Juárez
RKL9M2803311,Tamaulipas,Río Bravo
RLA5T0901611,Ciudad de México,Miguel Hidalgo
RLDN60900611,Ciudad de México,Iztacalco
RLE1103700141,Guanajuato,Silao de la Victoria
RLI520803711,Chihuahua,Juárez
RLU691510111,México,Tianguistenco
RLV1904800060,Nuevo León,Santa Catarina
RLVEE1902611,Nuevo León,Guadalupe
RLVEE1902612,Nuevo León,Guadalupe
RMA1306900037,Hidalgo,Tizayuca
RMA1510901067,México,Tultitlán
RMA1F2601911,Sonora,Cananea
RMA5Q1510911,México,Tultitlán
RMAAY2300811,Quintana Roo,Solidaridad
RMAN60901511,Ciudad de México,Cuauhtémoc
RMB462803214,Tamaulipas,Reynosa
RMCMB1512111,México,Cuautitlán
RMCMB1512111,México,Cuautitlán Izcalli
RME0100100085,Aguascalientes,Aguascalientes
RME0803700290,Chihuahua,Juárez
RME1102700034,Guanajuato,Salamanca
RME1901800014,Nuevo León,García
RME1I1904811,Nuevo León,Santa Catarina
RME2201400956,Querétaro,Querétaro
RME581510611,México,Toluca
RME5T1409811,Jalisco,San Pedro Tlaquepaque
RME5V0900711,Ciudad de México,Iztapalapa
RME6E2201111,Querétaro,El Marqués
RME6E2803211,Tamaulipas,Reynosa
RME7X1501411,México,Atlacomulco
RME7X2803211,Tamaulipas,Reynosa
RME910200411,Baja California,Tijuana
RME910803711,Chihuahua,Juárez
RME9A0200211,Baja California,Mexicali
RME9M2201411,Querétaro,Querétaro
RMELJ1510911,México,Tultitlán
RMERP1409811,Jalisco,San Pedro Tlaquepaque
RMERP2803211,Tamaulipas,Reynosa
RMIMB1503311,México,Ecatepec de Morelos
RMM7X0101111,Aguascalientes,San Francisco de los Romo
RMM8A0900511,Ciudad de México,Gustavo A. Madero
RMO1900600135,Nuevo León,Apodaca
RMS8A1902811,Nuevo León,Higueras
RMV1505400068,México,Metepec
RMW7N1901211,Nuevo León,Ciénega de Flores
RMW7N1901221,Nuevo León,Ciénega de Flores
RNA6E2802211,Tamaulipas,Matamoros
RNP2402000007,San Luis Potosí,Matehuala
ROALJ0900511,Ciudad de México,Gustavo A. Madero
ROD7T1510911,México,Tultitlán
ROD7X1403911,Jalisco,Guadalajara
ROJ8N0900611,Ciudad de México,Iztacalco
ROL1510600744,México,Toluca
ROM110600711,Colima,Manzanillo
ROMM10900511,Ciudad de México,Gustavo A. Madero
RON7T1502511,México,Chalco
ROS462802211,Tamaulipas,Matamoros
ROT1505100011,México,Lerma
ROT6E1102011,Guanajuato,León
ROT6E3019311,Veracruz de Ignacio de la Llave,Veracruz
ROTHI3105011,Yucatán,Mérida
ROTND1900611,Nuevo León,Apodaca
ROV8A1510111,México,Tianguistenco
RPA8A0900211,Ciudad de México,Azcapotzalco
RPGMJ1000911,Durango,Guanaceví
RPI0500400011,Coahuila de Zaragoza,Arteaga
RPI0500400282,Coahuila de Zaragoza,Arteaga
RPM2W1502411,México,Cuautitlán
RPM7X2201111,Querétaro,El Marqués
RPP1C0803711,Chihuahua,Juárez
RPP5Q1403911,Jalisco,Guadalajara
RQM5Q1501411,México,Atlacomulco
RQU2701300048,Tabasco,Nacajuca
RQU5I1901011,Nuevo León,El Carmen
RQU5Q1904811,Nuevo León,Santa Catarina
RQUM41502911,México,Chicoloapan
RQUS73004011,Veracruz de Ignacio de la Llave,Coatzintla
RRA0100100688,Aguascalientes,Aguascalientes
RRE2300500226,Quintana Roo,Benito Juárez
RREBB1901811,Nuevo León,García
RRMKE2402811,San Luis Potosí,San Luis Potosí
RSA8N1510611,México,Toluca
RSI1605300798,Michoacán de Ocampo,Morelia
RSI5Q1605311,Michoacán de Ocampo,Morelia
RSL2405000020,San Luis Potosí,Villa de Reyes
RSM1501300024,México,Atizapán de Zaragoza
RTB9K0502511,Coahuila de Zaragoza,Piedras Negras
RTE162800311,Tamaulipas,Altamira
RTE3107900012,Yucatán,Tekax
RTE950200311,Baja California,Tecate
RTGLT1509011,México,Tenango del Valle
RTJ7T1409811,Jalisco,San Pedro Tlaquepaque
RTL1102001164,Guanajuato,León
RTL5U1102011,Guanajuato,León
RTM5U0200311,Baja California,Tecate
RTMBB0200311,Baja California,Tecate
RTNBK0200211,Baja California,Mexicali
RTPKE0900211,Ciudad de México,Azcapotzalco
RTPKE0900411,Ciudad de México,Cuajimalpa de Morelos
RTPKE0900511,Ciudad de México,Gustavo A. Madero
RTPKE0900512,Ciudad de México,Gustavo A. Madero
RTPKE0900711,Ciudad de México,Iztapalapa
RTPKE0900713,Ciudad de México,Iztapalapa
RTPKE0901011,Ciudad de México,Álvaro Obregón
RTPKE0901311,Ciudad de México,Xochimilco
RUF2116400002,Puebla,Tepeaca
RUGND1904611,Nuevo León,San Nicolás de los Garza
RUMND1505111,México,Lerma
RVA2300400018,Quintana Roo,Othón P. Blanco
RVC362201411,Querétaro,Querétaro
RVC362201611,Querétaro,San Juan del Río
RVEBB1407011,Jalisco,El Salto
S&C5I1901812,Nuevo León,García
SAA6E1900611,Nuevo León,Apodaca
SAA6W1700411,Morelos,Ayala
SAALU1510911,México,Tultitlán
SAB1510600769,México,Toluca
SAB1Z2111411,Puebla,Puebla
SAB2T0200211,Baja California,Mexicali
SAB2T0503011,Coahuila de Zaragoza,Saltillo
SAB2T0900211,Ciudad de México,Azcapotzalco
SAB2T1412011,Jalisco,Zapopan
SAB2T3008511,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
SAB7X0900711,Ciudad de México,Iztapalapa
SAC1P1102311,Guanajuato,Pénjamo
SAC1P1301011,Hidalgo,Atitalaquia
SAC1P1503311,México,Ecatepec de Morelos
SAC2D1901811,Nuevo León,García
SAC2V1903311,Nuevo León,Linares
SAC7T0500611,Coahuila de Zaragoza,Castaños
SAC7U2802211,Tamaulipas,Matamoros
SACEA1503311,México,Ecatepec de Morelos
SAD8A1510911,México,Tultitlán
SAE2200500012,Querétaro,Colón
SAEM00900311,Ciudad de México,Coyoacán
SAEM03003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
SAG1N1401311,Jalisco,Atotonilco el Alto
SAG1N2604211,Sonora,Navojoa
SAG5P2402811,San Luis Potosí,San Luis Potosí
SAGLJ0900711,Ciudad de México,Iztapalapa
SAHTN1507411,México,San Felipe del Progreso
SAI5M1510911,México,Tultitlán
SAIUB1903911,Nuevo León,Monterrey
SAJ2Z3001011,Veracruz de Ignacio de la Llave,Perote
SAK9M0101111,Aguascalientes,San Francisco de los Romo
SAL461306311,Hidalgo,Tepeji del Río de Ocampo
SALML1405311,Jalisco,Lagos de Moreno
SALRP1405311,Jalisco,Lagos de Moreno
SAM271104411,Guanajuato,Villagrán
SAM271412011,Jalisco,Zapopan
SAM520200411,Baja California,Tijuana
SAM5T1506211,México,Ocoyoacac
SAM6E1900611,Nuevo León,Apodaca
SAM910803711,Chihuahua,Juárez
SAM910803721,Chihuahua,Juárez
SAM9K1902111,Nuevo León,General Escobedo
SAM9L0900711,Ciudad de México,Iztapalapa
SAMEA1505711,México,Naucalpan de Juárez
SAMLJ0101111,Aguascalientes,Aguascalientes
SAMLJ0101111,Aguascalientes,San Francisco de los Romo
SAMM00801911,Chihuahua,Chihuahua
SAMQ23110111,Yucatán,Umán
SAMTI2500111,Sinaloa,Ahome
SAN0801900327,Chihuahua,Chihuahua
SAN1306300013,Hidalgo,Tepeji del Río de Ocampo
SAN1P0801911,Chihuahua,Chihuahua
SAN1P1903911,Nuevo León,Monterrey
SAN5T0900311,Ciudad de México,Coyoacán
SAN5U1510611,México,Toluca
SAN5Y0900511,Ciudad de México,Gustavo A. Madero
SAN5Y0900512,Ciudad de México,Gustavo A. Madero
SAN5Y1510611,México,Toluca
SANKE2604313,Sonora,Nogales
SAO1P1403911,Jalisco,Guadalajara
SAP1102002022,Guanajuato,León
SAPS51102011,Guanajuato,León
SAPS51102014,Guanajuato,León
SAPS71102012,Guanajuato,León
SAQK90200211,Baja California,Mexicali
SAR6D0901611,Ciudad de México,Miguel Hidalgo
SAREA0901611,Ciudad de México,Miguel Hidalgo
SAU0400200533,Campeche,Campeche
SAU0900200305,Ciudad de México,Azcapotzalco
SAUEE3105011,Yucatán,Mérida
SAUKE2300511,Quintana Roo,Benito Juárez
SBA5H1102711,Guanajuato,Salamanca
SBA7F1104411,Guanajuato,Villagrán
SBC0200400104,Baja California,Tijuana
SBG9M2902211,Tlaxcala,Acuamanala de Miguel Hidalgo
SBI240281111,San Luis Potosí,San Luis Potosí
SBI9L2402811,San Luis Potosí,San Luis Potosí
SCA0600900053,Colima,Tecomán
SCA1902100004,Nuevo León,General Escobedo
SCA1I1902111,Nuevo León,General Escobedo
SCA7F2903911,Tlaxcala,Xaloztoc
SCA7I2114011,Puebla,San Pedro Cholula
SCA9M0803711,Chihuahua,Juárez
SCATN1503921,México,Ixtapaluca
SCC461100711,Guanajuato,Celaya
SCC5G0400211,Campeche,Carmen
SCC952803211,Tamaulipas,Reynosa
SCE0900500676,Ciudad de México,Gustavo A. Madero
SCE7U1512121,México,Cuautitlán Izcalli
SCE950803711,Chihuahua,Juárez
SCI9C0803711,Chihuahua,Juárez
SCI9X0801911,Chihuahua,Chihuahua
SCILK0801911,Chihuahua,Chihuahua
SCJ631510612,México,Toluca
SCM0400300321,Campeche,Carmen
SCM1503300581,México,Ecatepec de Morelos
SCM2201101376,Querétaro,El Marqués
SCM2201400589,Querétaro,Querétaro
SCM2603900001,Sonora,Naco
SCM570200211,Baja California,Mexicali
SCM571902611,Nuevo León,Guadalupe
SCM572201411,Querétaro,Querétaro
SCM581502411,México,Cuautitlán
SCM6E2201411,Querétaro,Querétaro
SCM6Q2802211,Tamaulipas,Matamoros
SCM910200212,Baja California,Mexicali
SCM910803711,Chihuahua,Juárez
SCM911509511,México,Tepotzotlán
SCMC11510611,México,Toluca
SCMKE0901711,Ciudad de México,Venustiano Carranza
SCMMB2111411,Puebla,Puebla
SCMMJ1101511,Guanajuato,Guanajuato
SCMRD2600211,Sonora,Naco
SCO1505100016,México,Lerma
SCO3R0500211,Coahuila de Zaragoza,Acuña
SCO581307511,Hidalgo,Tolcayuca
SCO5J1505111,México,Lerma
SCOKE1403911,Jalisco,Zapopan
SCOKE2201111,Querétaro,El Marqués
SCOTS2201411,Querétaro,Querétaro
SCOTS2201421,Querétaro,Querétaro
SCP150331111,México,Ecatepec de Morelos
SCP370900211,Ciudad de México,Azcapotzalco
SCP371412011,Jalisco,Zapopan
SCP561503311,México,Ecatepec de Morelos
SCP561503312,México,Naucalpan de Juárez
SCP561510411,México,Tlalnepantla de Baz
SCP561510412,México,Tlalnepantla de Baz
SCP570803711,Chihuahua,Juárez
SCP571503311,México,Ecatepec de Morelos
SCP571902611,Nuevo León,Guadalupe
SCP571904111,Nuevo León,Pesquería
SCP581103211,Guanajuato,San José Iturbide
SCP581403911,Jalisco,Guadalajara
SCP581408311,Jalisco,Tala
SCP581501411,México,Atlacomulco
SCP581503311,México,Ecatepec de Morelos
SCP581510411,México,Tlalnepantla de Baz
SCP682500611,Sinaloa,Culiacán
SCPLJ1303511,Hidalgo,Metepec
SCPN21903911,Nuevo León,Monterrey
SCPN21903912,Nuevo León,Monterrey
SCPRP1904111,Nuevo León,Pesquería
SCT8A0801911,Chihuahua,Chihuahua
SDD0400300306,Campeche,Carmen
SDE1605305341,Michoacán de Ocampo,Morelia
SDEC11510411,México,Tlalnepantla de Baz
SDEMB1403911,Jalisco,Guadalajara
SDI8L1409811,Jalisco,San Pedro Tlaquepaque
SDIHM1304811,Hidalgo,Pachuca de Soto
SDM0400300085,Campeche,Carmen
SDM0400300086,Campeche,Carmen
SDM0400300124,Campeche,Carmen
SDM0400300326,Campeche,Carmen
SDM110400311,Campeche,Carmen
SDM7X2802211,Tamaulipas,Matamoros
SDM911510411,México,Tlalnepantla de Baz
SDMBB1501411,México,Atlacomulco
SDMLU1501411,México,Atlacomulco
SDNHM0901611,Ciudad de México,Miguel Hidalgo
SDO7T1507011,México,La Paz
SDUKE0900311,Ciudad de México,Coyoacán
SEAB21409811,Jalisco,San Pedro Tlaquepaque
SEATQ2901511,Tlaxcala,Ixtacuixtla de Mariano Matamoros
SEB911902111,Nuevo León,General Escobedo
SEC8V0803711,Chihuahua,Juárez
SECTF2601711,Sonora,Caborca
SED220000004,Querétaro,Querétaro
SED2201400857,Querétaro,Querétaro
SEILT1510411,México,Tlalnepantla de Baz
SEJ8V0803711,Chihuahua,Juárez
SEL5T1510611,México,Toluca
SEL910200411,Baja California,Tijuana
SEL950803711,Chihuahua,Juárez
SEL970200411,Baja California,Tijuana
SELBC2402811,San Luis Potosí,San Luis Potosí
SEM1503300035,México,Ecatepec de Morelos
SEM6E1902611,Nuevo León,Guadalupe
SEM7T0503011,Coahuila de Zaragoza,Saltillo
SEM8N2201411,Querétaro,Querétaro
SEM910200511,Baja California,Playas de Rosarito
SEM910900711,Ciudad de México,Iztapalapa
SEM911510611,México,Toluca
SEM911900611,Nuevo León,Apodaca
SEM9M2803211,Tamaulipas,Reynosa
SENEA1407011,Jalisco,El Salto
SEP3011100010,Veracruz de Ignacio de la Llave,Moloacán
SEP6J2803211,Tamaulipas,Reynosa
SER5T0901411,Ciudad de México,Benito Juárez
SER5T1502511,México,Chalco
SERBB1510911,México,Tultitlán
SERTS1000711,Durango,Gómez Palacio
SES2107400031,Puebla,Huejotzingo
SES2113200004,Puebla,San Martín Texmelucan
SES3003900077,Veracruz de Ignacio de la Llave,Coatzacoalcos
SES5I1503311,México,Ecatepec de Morelos
SESBB1510411,México,Tlalnepantla de Baz
SET4T1501311,México,Atizapán de Zaragoza
SETB31000711,Durango,Gómez Palacio
SETKE1000711,Durango,Gómez Palacio
SFA1301000026,Hidalgo,Atitalaquia
SFA521512111,México,Cuautitlán
SFA521512111,México,Cuautitlán Izcalli
SFA5P1301011,Hidalgo,Atitalaquia
SFA5P1500211,México,Acolman
SFAML1500211,México,Acolman
SFEMJ0200211,Baja California,Mexicali
SFM1510400295,México,Tlalnepantla de Baz
SFM1510601341,México,Toluca
SFM5I0803711,Chihuahua,Juárez
SFM8P1512111,México,Cuautitlán Izcalli
SFMBF1510411,México,Tlalnepantla de Baz
SFO9M2603011,Sonora,Hermosillo
SGA2803200146,Tamaulipas,Reynosa
SGA632803211,Tamaulipas,Reynosa
SGAKE1901911,Nuevo León,San Pedro Garza García
SGE722201411,Querétaro,El Marqués
SGG6W1700411,Morelos,Ayala
SGGEA1700411,Morelos,Ayala
SGI950803711,Chihuahua,Juárez
SGJTN1509511,México,Tepotzotlán
SGM9M1101711,Guanajuato,Irapuato
SGMTS0801911,Chihuahua,Chihuahua
SGMTS2029311,Oaxaca,San Pablo Etla
SGO7F2802211,Tamaulipas,Matamoros
SGP1101500065,Guanajuato,Guanajuato
SGP2201101504,Querétaro,El Marqués
SGP520200411,Baja California,Tijuana
SGQTN2201111,Querétaro,Querétaro
SGS6W1503911,México,Ixtapaluca
SGS6W1700411,Morelos,Ayala
SGS8S0801911,Chihuahua,Chihuahua
SGTRP2903111,Tlaxcala,Tetla de la Solidaridad
SGU2602900117,Sonora,Guaymas
SGU2F2602911,Sonora,Guaymas
SGU711403911,Jalisco,Guadalajara
SGU7I1403911,Jalisco,Guadalajara
SGUMC2602911,Sonora,Guaymas
SGV3P2903111,Tlaxcala,Tetla de la Solidaridad
SGV6Y2903111,Tlaxcala,Tetla de la Solidaridad
SGV6Y2903121,Tlaxcala,Tetla de la Solidaridad
SGY2402800213,San Luis Potosí,San Luis Potosí
SGY752402811,San Luis Potosí,San Luis Potosí
SHA1W0600911,Colima,Tecomán
SHCTN0900711,Ciudad de México,Iztapalapa
SHEB60900611,Ciudad de México,Iztacalco
SHM1C0200411,Baja California,Tijuana
SHM1C0200412,Baja California,Tijuana
SHM520200411,Baja California,Tijuana
SHT3I2803221,Tamaulipas,Reynosa
SIC0400300514,Campeche,Carmen
SID1510901066,México,Tultitlán
SIDLT2700411,Tabasco,Centro
SIE8T1409711,Jalisco,Tlajomulco de Zúñiga
SIE912200611,Querétaro,Corregidora
SIE912201111,Querétaro,El Marqués
SIELS1101511,Guanajuato,Guanajuato
SIEMQ2113211,Puebla,San Martín Texmelucan
SIG520200411,Baja California,Tijuana
SIG5M1510611,México,Toluca
SIM0400300305,Campeche,Carmen
SIM0801900171,Chihuahua,Chihuahua
SIM6E2803211,Tamaulipas,Reynosa
SIM8L1103711,Guanajuato,Silao de la Victoria
SIM9M0100511,Aguascalientes,Aguascalientes
SIM9M0101111,Aguascalientes,San Francisco de los Romo
SIMB81904511,Nuevo León,Salinas Victoria
SIMM31306311,Hidalgo,Tepeji del Río de Ocampo
SIMM61306311,Hidalgo,Tepeji del Río de Ocampo
SIMND0801911,Chihuahua,Chihuahua
SIMND0801912,Chihuahua,Chihuahua
SIMND0801913,Chihuahua,Chihuahua
SIN0803700417,Chihuahua,Juárez
SIN1904600074,Nuevo León,San Nicolás de los Garza
SIN3105001458,Yucatán,Mérida
SIN3Y2802213,Tamaulipas,Matamoros
SIN3Y2802214,Tamaulipas,Matamoros
SIN520200411,Baja California,Tijuana
SIN5M1505711,México,Naucalpan de Juárez
SIN5M1701111,Morelos,Jiutepec
SIN5T1510411,México,Tlalnepantla de Baz
SIN642107411,Puebla,Huejotzingo
SIN7F2903911,Tlaxcala,Xaloztoc
SIN7T2114011,Puebla,San Pedro Cholula
SIN8L1506211,México,Ocoyoacac
SIN8V0803711,Chihuahua,Juárez
SIN910200411,Baja California,Tijuana
SIN912802212,Tamaulipas,Matamoros
SINEA1306311,Hidalgo,Tepeji del Río de Ocampo
SINHM1904611,Nuevo León,San Nicolás de los Garza
SIPLJ3019311,Veracruz de Ignacio de la Llave,Veracruz
SIPQ81903911,Nuevo León,Monterrey
SIPQB2800311,Tamaulipas,Altamira
SIRM11904811,Nuevo León,Santa Catarina
SIS1J3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
SIS2903900005,Tlaxcala,Xaloztoc
SIS6Z3014211,Veracruz de Ignacio de la Llave,San Juan Evangelista
SIS7F2903911,Tlaxcala,Xaloztoc
SISB12200611,Querétaro,Corregidora
SIT3109400003,Yucatán,Tixmehuac
SIT5Y0200411,Baja California,Tijuana
SIT7T2114011,Puebla,San Pedro Cholula
SIT8A2902211,Tlaxcala,Acuamanala de Miguel Hidalgo
SIT8A2902211,Tlaxcala,Teolocholco
SJCTG0502711,Coahuila de Zaragoza,Ramos Arizpe
SJMA80200412,Baja California,Tijuana
SJP6T2107411,Puebla,Huejotzingo
SKA1307500002,Hidalgo,Tolcayuca
SLA0502700213,Coahuila de Zaragoza,Ramos Arizpe
SLA6S1903111,Nuevo León,Juárez
SLA6S1903911,Nuevo León,Monterrey
SLARP1903911,Nuevo León,Monterrey
SLC7F1605211,Michoacán de Ocampo,Lázaro Cárdenas
SLD2405000507,San Luis Potosí,Villa de Reyes
SLM1103700007,Guanajuato,Silao de la Victoria
SLM1510400299,México,Tlalnepantla de Baz
SLM2405000678,San Luis Potosí,Villa de Reyes
SLM5Q1510411,México,Tlalnepantla de Baz
SLM5U1100411,Guanajuato,Apaseo el Alto
SLM5U1510411,México,Tlalnepantla de Baz
SLM5U1510421,México,Tlalnepantla de Baz
SLM9M2405011,San Luis Potosí,Villa de Reyes
SLM9U0803711,Chihuahua,Juárez
SLOTN1501811,México,Calimaya
