"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"CMR0502700028"	"PLASTIC OMNIUM AUTO INDUSTRIAL S DE R.L. DE C.V.,"	326192	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE FACIAS AUTOMOTRICES"	"PARQUE INDUSTRIAL RAMOS ARIZPE"	306229.9306	2829418.7379	"25°34'10"""	"100°55'44"""	"Avenida INDUSTRIA DE LA TRANSFORMACION"	"3150"	" "		"Ramos Arizpe"	"COAHUILA"	"Ramos Arizpe"	"25900"
"CMR1103700145"	"PLASTIC OMNIUM AUTO INDUSTRIAL S DE R.L. DE C.V.,"	326199	"Fabricación de otros productos de plástico sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE FACIAS"	"LAS COLINAS"	247372.5907	2321043.8357	"20°58'21"""	"101°25'47"""	"Avenida LAUREL"	"235"	" "		"Silao de la Victoria"	"GUANAJUATO"	"Silao"	"36113"
"CMR2405000501"	"PLASTIC OMNIUM AUTO INDUSTRIAL S DE R.L. DE C.V.,"	326192	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE FACIAS "		300326.3097	2414436.9769	"21°49'21"""	"100°55'54"""	"Calle AMSTERDAM"	"104"	" "	"Colonia VILLA DE REYES CENTRO"	"Villa de Reyes"	"SAN LUIS POTOSI"	"Villa de Reyes"	"79500"
"CMT050000003"	"CERVECERIA MODELO DE TORREON, S. DE R. L. DE C. V.,CERVECERIA MODELO DE TORREON, S. DE R. L. DE C.V."	312120	"Elaboración de cerveza"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"FABRICACION Y VENTA DE CERVEZA"		659868.4753	2826205.9045	"25°32'40"""	"103°24'31"""	"Calle 37"	"300"	" "	"Colonia NUEVO TORREON"	"Torreón"	"COAHUILA"	"Torreon"	"27060"
"CMT462904111"	"COSTURAS Y MANUFACTURAS DE TLAXCALA S. DE R.L. DE C.V,COSTURAS Y MANUFACTURAS DE TLAXCALA S DE R.L. DE C.V."	313310	"Acabado de productos textiles"	"Textiles, fibras e hilos"	"3K"	"Acabado de fibras, hilos, hilados y telas textiles"	"MAQUILADORA DE PRENDAS DE VESTIR DE MEZCLILLA"		581972.3863	2116749.8415	"19°8'32"""	"98°13'13"""	"Calle REFORMA SUR"	"27"	"INT B "	"Colonia PANZACOLA"	"Papalotla"	"TLAXCALA"	"Papalotla de Xicohtencatl"	"90796"
"CMW2402800376"	"CENTRAL MOTOR WHEEL MÉXICO S.A. DE C.V.,CENTRAL MOTOR WHEEL MÉXICO"	336370	"Fabricación de piezas metálicas troqueladas para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de Otras Autopartes"		314111.0638	2446624.127	"22°6'52"""	"100°48'7"""	"Circuito SAN MIGUELITO ORIENTE"	"107"	" "	"Colonia CIUDAD SATELITE"	"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78423"
"COC6B1407011"	"CORPORACION DE OCCIDENTE SA DE CV,COOPER TIRE & RUBBER COMPANY DE MEXICO"	326211	"Fabricación de llantas y cámaras"	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"FABRICACIÓN DE LLANTAS"		687265.2468	2268864.078	"20°30'33"""	"103°12'15"""	"Calle CARR. A EL SALTO"	"KM 3.5 SN"	" "	"Colonia LA RESERVA"	"El Salto"	"JALISCO"	"El Salto"	"45680"
"COC741409721"	"CALIDRA DE OCCIDENTE, S.A. DE C.V.,CALIDRA DE OCCIDENTE S.A DE C.V"	327410	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"PRODUCCION DE CAL"		656662.5391	2265470.1854	"20°28'52"""	"103°29'52"""	"Calle VICENTE TRIGO"	"100"	" "	"Colonia SANTA CRUZ DE LAS FLORES"	"Santa Cruz de las Flores"	"JALISCO"	"Tlajomulco de Zuniga"	"45640"
"COC741412111"	"CALIDRA DE OCCIDENTE, S.A. DE C.V.,CALIDRA DE OCCIDENTE (PLANTA 2, ZAPOTILTIC)"	327410	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"Producción de cal"		664946.4833	2173032.6007	"19°38'44"""	"103°25'36"""	"Calle AV. J MIGUEL FERNANDEZ"	"1"	" "	"Colonia HUESCALAPA"	"Zapotiltic"	"JALISCO"	"Zapotiltic"	"49630"
"COC9M0803711"	"COCLISA S.A. DE C.V.,COCLISA, S.A. DE C.V. COMPLEJO OMEGA"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricacion componentes para sistema de calefaccion y aire acondicionado ramo automotriz"	"PARQUE INDUSTRIAL OMEGA JU¿REZ"	364150.3226	3513485.5529	"31°44'55"""	"106°26'3"""	"Avenida AV. DEL CHARRO"	"1751"	" "		"Juárez"	"CHIHUAHUA"	"Juarez"	"32410"
"COC9M0803713"	"COCLISA S.A. DE C.V., PLANTA SAN LORENZO"	332999	"Fabricación de otros productos metálicos"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION COMPONENTES PARA SISTEMA DE CALEFACCION Y AIRE ACONDICIONADO RAMO AUTOMOTRIZ"		365557.5662	3511971.9827	"31°44'7"""	"106°25'9"""	"Calle AVE. LAGUNA TAMIAHUA"	"7325"	" "	"Colonia PARTIDO DOBLADO JUAREZ"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32320"
"COC9M0803714"	"COCLISA S.A. DE C.V. PLANTA SANTA FE,COCLISA S.A DE C.V. PLANTA SANTA FE"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE PARTES Y COMPONENTES UTILIZADOS EN LA INDUSTRIA AUTOMOTRIZ"		370702.514	3498088.0818	"31°36'38"""	"106°21'47"""	"Calle REFUGIO DE LA LIBERTAD"	"2551"	" "	"Colonia FRAY GARCIA DE SAN FRANCISCO"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32575"
"COL2201400224"	"COLEP S.A. DE C.V.,COLEP SA DE CV"	325620	"Fabricación de cosméticos, perfumes y otras preparaciones de tocador"	"Quimica"	"N6"	"Produccion de perfumes, cosmeticos y similares a base de mezclas"	"MAQUILA Y ENVASADO DE AEROSOLES"		351654.4476	2304658.3144	"20°50'9"""	"100°25'32"""	"Avenida  INDUSTRIA DE LA TRANSFORMACION"	"421"	" "	"Pueblo SANTA ROSA DE JAUREGUI"	"Santiago de Querétaro"	"QUERETARO"	"Queretaro"	"76220"
"COL3G1307711"	"COLOMER S.A. DE C.V.,"	313113	"Fabricación de hilos para coser y bordar"	"Textiles, fibras e hilos"	"3G"	"Produccion de hilos para coser, bordar y tejer"	"PREPARACIÓN E HILADO DE FIBRAS TEXTILES FABRICACION DE HILOS"		566144.7888	2223472.4725	"20°6'26"""	"98°22'2"""	"Calle AVENIDA VICENTE AGUIRRE DEL CASTILLO "	"2300"	" "	"Colonia SAN JOSE CALTENGO"	"Tulancingo"	"HIDALGO"	"Tulancingo de Bravo"	"43629"
"COM3003900300"	"CELANESE OPERATIONS MEXICO, S. DE R. L. DE C. V.,"	325190	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"Manufactura de productos Quimicos "		357401.6026	1999744.4183	"18°4'54"""	"94°20'51"""	"Carretera COATZACOALCOS-VILLAHERMOSA"	"KM 12.3 "	" "	"Colonia CANGREJERA"	"Coatzacoalcos"	"VERACRUZ"	"Coatzacoalcos"	"96400"
"CONND2111411"	"CONALUM S.A. DE C.V.,CONALUM"	331310	"Industria básica del aluminio"	"Metalurgica (incluye la siderurgica)"	"7Q"	"Afinacion y laminacion de aluminio"	"FABRICACIÓN DE ALAMBRÓN DE ALUMINIO PARA CONDUCTORES ELÉCTRICOS"	"RESURRECCIÓN "	588335.8188	2109943.5403	"19°4'49"""	"98°9'37"""	"Avenida RESURECCION SUR"	"18"	" "		"Heróica Puebla de Zaragoza"	"PUEBLA"	"Puebla"	"72228"
"CON7N1104411"	"CONTICON S.A. DE C.V.,CONTICON S.A. DE C.V."	331420	"Laminación secundaria de cobre"	"Metalurgica (incluye la siderurgica)"	"7P"	"Laminacion de cobre y sus aleaciones"	"Fundición de cobre para fabricar alambrón de cobre para conductores electricos"	"PREDIO LA ESPERANZA"	297747.5613	2269519.9818	"20°30'49"""	"100°56'22"""	"Carretera CARRT. CELAYA-SALAMANCA"	"KM-8.5 "	" "		"Villagrán"	"GUANAJUATO"	"Villagran"	"38260"
"COR2111001012"	"CYCNA DE ORIENTE S.A. DE C.V.,"	327310	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Fabricación de Cemento Portland"		641108.662	2087078.5626	"18°52'15"""	"97°39'37"""	"Carretera Tecamachalco A Palmar de Bravo Km.16"	"1"	" "	"Exhacienda La noria"	"Palmar de Bravo"	"PUEBLA"	"Palmar de Bravo"	"75500"
"COR2200600135"	"CORDAFLEX, S.A. DE C.V.,"	335920	"Fabricación de cables de conducción eléctrica"	"Metalurgica (incluye la siderurgica)"	"7N"	"Afinacion y refinacion de cobre"	"FABRICACIÓN DE CABLE AUTOMOTRIZ"	"AMPLIACION EL PUEBLITO"	347893.3883	2271469.9831	"20°32'9"""	"100°27'32"""	"Carretera  Panamericana"	"KM 230.6 "	" "		"El Pueblito"	"QUERETARO"	"Corregidora"	"76900"
"COR742100112"	"CALIDRA DE ORIENTE S.A. DE C.V,."	327410	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"Fabricación de Cal"		617152.0212	2114521.3883	"19°7'13"""	"97°53'10"""	"Calle EXHACIENDA SAN MARTIN LA JOYA"	"S/N "	" "	"Colonia ACAJETE"	"Acajete"	"PUEBLA"	"Acajete"	"75110"
"COS5N1904611"	"COSMOCEL, S.A.,COSMOCEL, S.A"	325310	"Fabricación de fertilizantes"	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"Producción de Fertilizantes Químicos"		370805.0676	2845561.3197	"25°43'20"""	"100°17'16"""	"Calle VIA  A MATAMOROS"	"1501"	"S/N "	"Colonia INDUSTRIAL NOGALAR"	"San Nicolás de los Garza"	"NUEVO LEON"	"San Nicolas de los Garza"	"66480"
"CPA1503900058"	"CONVERTIDOR DE PAPEL, S.A. DE C.V.,CONVERTIPAP IXTAPALUCA"	322121	"Fabricación de papel en plantas integradas"	"Celulosa y papel"	"N3"	"Produccion de otros articulos celulosicos"	"Fabricación de otros productos de papel y cartón"		510241.197	2135301.9381	"19°18'41"""	"98°54'9"""	"Carretera FEDERAL MEXICO-PUEBLA"	"KM. 30.5 "	"2"	"Colonia IXTAPALUCA CENTRO"	"Ixtapaluca"	"MEXICO"	"Ixtapaluca"	"56530"
"CPA562900311"	"CONVERTIDOR DE PAPEL, S.A. DE C.V.,CONVERTIPAP EL EXPERTO EN CONVERSION"	322299	"Fabricación de otros productos de cartón y papel"	"Celulosa y papel"	"56"	"Produccion de papel"	"FABRICACIÓN DE PAPEL"		592949.9273	2157168.3449	"19°30'25"""	"98°6'51"""	"Calle OAXACA"	"111"	" "	"Colonia VILLA DE LAS FLORES"	"Atlangatepec"	"TLAXCALA"	"Atlangatepec"	"90410"
"CPB362800321"	"COMERCIALIZADORA LA PUREZA DE BEBIDAS S. DE R.L. DE C.V.,"	312111	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"producción de bebidas carbonatadas y no carbonatadas "		606368.1471	2483063.0699	"22°27'1"""	"97°57'58"""	"Avenida DESARROLLO TEXTIL"	"100"	"S/N "	"Colonia COMPLEJO TEXTIL"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89603"
"CPB363013121"	"COMERCIALIZADORA LA PUREZA DE BEBIDAS S. DE R.L. DE C.V.,COMERCIALIZADORA LA PUREZA DE BEBIDAS (POZA RICA DE HIDALGO)"	312111	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"DISTRIBUCIÓN DE REFRESCOS Y BEBIDAS NO ALCOHÓLICAS Y PRODUCCIÓN DE AGUA EMBOTELLADA"		660038.1357	2269152.2182	"20°30'51"""	"97°27'54"""	"Calle 2 CURVA CARR A COATZINTLA"	"201"	" "	"Colonia FRACC.JARDINEZ DE POZA RICA"	"Poza Rica de Hidalgo"	"VERACRUZ"	"Poza Rica de Hidalgo"	"93369"
"CPB561102011"	"CELULOSA Y PAPEL DEL BAJÍO S.A. DE C.V.,"	322299	"Fabricación de otros productos de cartón y papel"	"Celulosa y papel"	"56"	"Produccion de papel"	"Fabricación de papel"		218970.1497	2335465.3029	"21°5'55"""	"101°42'18"""	"Calle AV. QUETZAL"	"702"	" "	"Colonia SANTA RITA"	"León de los Aldama"	"GUANAJUATO"	"Leon"	"37450"
"CPD3103500003"	"CENTRO PORCICOLA DZIUCHE S.P.R. DE R.I.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRIA Y ENGORDA DE GANADO PORCINO "		270694.002	2314379.3182	"20°54'56"""	"89°12'17"""	"Carretera HOCTUN-DZUICHE-CACALCHEN"	"SN "	" "	"Granja HOCTUN"	"Hoctún"	"YUCATAN"	"Hoctun"	"97483"
"CPILJ1901811"	"CORPORACION PIPSA SA DE CV,"	331419	"Fundición y refinación de otros metales no ferrosos"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"RECUPERACION Y AFINACION DE PLOMO"		343921.6561	2849974.3683	"25°45'34"""	"100°33'22"""	"Calle CARRETERA MONTERREY-VILLA DE GARCIA KM. 8.5"	"S/N "	"S/N "	"Ninguno _"	"García"	"NUEVO LEON"	"Garcia"	"66000"
"CPIMC1403911"	"INGREDION MEXICO SA DE CV,PLANTA GUADALAJARA"	311222	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"FABRICACIÓN, CONSUMO, VENTA DE PROD. ALIMENTICIOS, QUÍMICOS Y FARMAC. DERIVADOS DEL MAÍZ"		669992.8232	2285466.8455	"20°39'39"""	"103°22'5"""	"Calle PARAISO"	"1944"	" "	"Colonia Del Fresno"	"Guadalajara"	"JALISCO"	"Guadalajara"	"44900"
"CPI272201611"	"INGREDION MÉXICO S.A. DE C.V.,INGREDION"	311221	"Elaboración de féculas y otros almidones y sus derivados"	"Alimenticio y/o de consumo humano"	"25"	"Produccion de harinas"	"FABRICACIÓN DE PRODUCTOS DERIVADOS DE MAÍZ"	"Valle de Oro"	396964.3147	2256205.5309	"20°24'4"""	"99°59'14"""	"Avenida Constituyentes"	"149"	" "		"San Juan del Río"	"QUERETARO"	"San Juan del Rio"	"76803"
"CPK3108600001"	"CENTRO PORCICOLA KANTIRIX S.P.R. DE R.I.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRÍA Y ENGORDA DE GANADO PORCINO"		290726.1558	2326440.1662	"21°1'36"""	"89°0'49"""	"Carretera SUMA-IZAMAL KM. 1"	"SN "	" "	"Granja TEPAKAN"	"Tepakán"	"YUCATAN"	"Tepakan"	"97530"
"CPK3109300005"	"CENTRO PORCICOLA KATANCHEL S.P.R. DE R.I.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRIA Y ENGORDA DE GANADO PORCINO "		252543.6376	2314564.1596	"20°54'53"""	"89°22'44"""	"Terracería CAMINO A NOHCHAN KM. 2.6"	"SN "	" "	"Granja TIXKOKOB"	"Tixkokob"	"YUCATAN"	"Tixkokob"	"97470"
"CPL0400300076"	"CONSTRUCTORA Y PERFORADORA LATINA S.A. DE C.V.,PLATAFORMA AUTOELEVABLE DE PERFORACIÓN LA SANTA MARÍA"	213111	"Perforación de pozos petroleros y de gas"	"Otros"	"R9"	"Perforacion de pozos"	"Perforación de pozos petroleros marinos"		628516.7033	2063185.9596	"18°39'21"""	"91°46'53"""	"Avenida Isla de Tris"	"216"	"NA "	"Fraccionamiento EDIFICIO TAKIN PARQUE CORPORATIVO 4 1/2 RESIDENCIAL SAN MIGUEL"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24115"
"CPL0400300108"	"CONSTRUCTORA Y PERFORADORA LATINA S.A. DE C.V.,PLATAFORMA AE LA COVADONGA"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"EXTRACCIÓN Y EXPLORACIÓN DE HIDROCARBUROS "		628517.5546	2063197.283	"18°39'21"""	"91°46'53"""	"Avenida Isla de Tris"	"216"	"PISO 3 "	"Fraccionamiento EDIFICIO TAKIN PARQUE CORPORATIVO 4 1/2 RESIDENCIAL SAN MIGUEL"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24157"
"CPL0400300298"	"CONSTRUCTORA Y PERFORADORA LATINA S.A. DE C.V.,EQUIPO DE PERFORACIÓN MODULAR LATINA 01"	213111	"Perforación de pozos petroleros y de gas"	"Otros"	"R9"	"Perforacion de pozos"	"mantenimiento y perforación de pozos petroleros y gas"		628519.4192	2063189.1269	"18°39'21"""	"91°46'53"""	"Avenida Isla de Tris"	"216"	"PISO 3 "	"Fraccionamiento EDIFICIO TAKIN PARQUE CORPORATIVO 4 1/2 RESIDENCIAL SAN MIGUEL"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24157"
"CPL0400300556"	"CONSTRUCTORA Y PERFORADORA LATINA S.A. DE C.V.,CP LATINA(GULF DRILER VI,VII,VIII)"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"EXTRACCIÓN Y EXPLORACIÓN DE HIDROCARBUROS "		628498.5348	2063237.2487	"18°39'22"""	"91°46'53"""	"Avenida ISLA DE TRIS"	"216"	" PISO 3"	"Fraccionamiento SAN MIGUEL"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24157"
"CPM3107400001"	"CENTRO PORCICOLA MUNA HACIENDA S.P.R. DE R.I.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRÍA Y ENGORDA DE GANADO PORCINO"		261257.3528	2309693.9666	"20°52'19"""	"89°17'41"""	"Carretera MERIDA-TAHMEK KM. 3"	"SN "	" "	"Granja TAHMEK"	"Tahmek"	"YUCATAN"	"Tahmek"	"97490"
"CPM3109500005"	"COMERCIALIZADORA PORCÍCOLA MEXICANA SA DE CV,KEKEN"	115210	"Servicios relacionados con la cría y explotación de animales"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"MATANZA, EMPACADO Y PROCESAMIENTO DE CARNE DE CERDO"		241582.3198	2315383.4512	"20°55'14"""	"89°29'4"""	"Carretera Mérida-Cancún Km 15.5"	"S/N "	" "	"Hacienda SAHE"	"Tixpéhual"	"YUCATAN"	"Tixpehual"	"97388"
"CPO3002100006"	"CENTRAL EL POTERO, S.A. DE C.V.,CENTRAL EL POTRERO, S. A. DE C. V."	311311	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"PRODUCCIÓN DE AZÚCAR REFINADA "		732555.411	2090727.6098	"18°53'44"""	"96°47'32"""	"Calle PRINCIPAL"	"SN "	" "	"Villa GRAL. MIGUEL ALEMAN CENTRO"	"General Miguel Alemán (Potrero Nuevo)"	"VERACRUZ"	"Atoyac"	"94965"
"CPO572201611"	"CARTONES PONDEROSA S.A. DE C.V.,"	322132	"Fabricación de cartón y cartoncillo a partir de pulpa"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"Fabricación y venta de cartón y cartoncillo recubierto y no recubierto con fibra reciclada"	"ZONA INDUSTRIAL, VALLE DE ORO"	397415.2031	2258161.5794	"20°25'8"""	"99°58'59"""	"Avenida LIBRAMIENTO A TEQUISQUIAPAN KM. 4"	"NA "	" "		"San Juan del Río"	"QUERETARO"	"San Juan del Rio"	"76803"
"CPP3100200007"	"CENTRO PORCICOLA PETECTUNICH S.P.R. DE R.I.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRIA Y ENGORDA DE GANADO PORCINO "		239100.0438	2305876.7827	"20°50'4"""	"89°30'25"""	"Carretera SUBINCANCAB-TIMUCUY"	"SN "	" "	"Granja ACANCEH"	"Acanceh"	"YUCATAN"	"Acanceh"	"97380"
"CPQ5J1503311"	"CLARIANT PRODUCTOS QUÍMICOS, S.A. DE C.V.,"	325130	"Fabricación de pigmentos y colorantes sintéticos"	"Quimica"	"5J"	"Produccion de colorantes y pigmentos"	"PRODUCCION DE COLORANTES Y PIGMENTOS"	"SANTA CLARA COATITLA"	496033.2053	2159787.7727	"19°31'58"""	"99°2'16"""	"Calle PLASTICOS"	"28"	" "		"Ecatepec de Morelos"	"MEXICO"	"Ecatepec de Morelos"	"55540"
"CPS3100700002"	"CENTRO PORCICOLA SAN ANTONIO PUHA II S.P.R. DE R.I.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRIA Y ENGORDA DE GANADO PORCINO "		268922.5773	2317008.2729	"20°56'20"""	"89°13'19"""	"Carretera CACALCHEN-DZIUCHE-HOCTUN KM.5"	"SN "	" "	"Granja CACALCHEN"	"Cacalchén"	"YUCATAN"	"Cacalchen"	"97460"
"CPT3107800003"	"CENTRO PORCICOLA TIXKOCHOH S.P.R. DE R.I.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRIA Y ENGORDA DE GANADO PORCINO "		284830.6812	2324828.2198	"21°0'41"""	"89°4'12"""	"Terracería AL NORESTE DE LA HACIENDA TIXKOCHOH"	"SN "	" "	"Granja HACIENDA TIXKOCHOH"	"Tekantó"	"YUCATAN"	"Tekanto"	"97522"
"CQM742405511"	"CAL QUÍMICA MEXICANA S.A DE C.V,CAL QUIMICA MEXICANA PLANTA CANTERA"	327410	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"Producción de Oxido de Calcio cal (CaO)"		331800.5065	2444603.1104	"22°5'53"""	"100°37'49"""	"Carretera  San Luis Potosí-RíoVerde Km 32"	"S/N "	"S/N "	"Paraje Los Matias "	"Villa de Zaragoza"	"SAN LUIS POTOSI"	"Zaragoza"	"79540"
"CQU1904800059"	"COMPLEX QUIMICA, S.A. DE C.V.,PLANTA SANTA CATARINA"	325190	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5H"	"Produccion de acidos organicos"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS."		355338.9252	2840942.2024	"25°40'44"""	"100°26'29"""	"Avenida CUAUTEMOC"	"700"	" "	"Unidad Habitacional RESIDENCIAL CUAUHTEMOC"	"Ciudad Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66144"
"CQU5H1901811"	"COMPLEX QUIMICA, S.A. DE .C.V.,PLANTA MITRAS"	325190	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5H"	"Produccion de acidos organicos"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS"	"CIUDAD MITRAS"	355157.1966	2853439.3061	"25°47'31"""	"100°26'40"""	"Avenida HUMBERTO LOBO"	"9323"	" "		"Parque Industrial Ciudad Mitras"	"NUEVO LEON"	"Garcia"	"66023"
"CRA0710100446"	"CENTRO REGIONAL DE ALTA ESPECIALIDAD DE CHIAPAS,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD CIUDAD SALUD"	622312	"Hospitales del sector público de otras especialidades médicas"	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"HOSPITAL DE ESPECIALIDADES MEDICAS DEL SECTOR SALUD"		570403.9307	1637325.9789	"14°48'33"""	"92°20'44"""	"Carretera PUERTO MADERO KM 15-200"	"S/N "	" "	"Colonia LOS TOROS"	"Tapachula de Córdova y Ordoñez"	"CHIAPAS"	"Tapachula"	"30830"
"CRA3103800023"	"CHAN RANCHO SPR DE RL DE CV,CHAN RANCHO"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"Cría y engorda de cerdos en granja"		192265.9874	2334057.9796	"21°4'54"""	"89°57'41"""	"Carretera 1 KM AL SUR DEL KM 5+500 DE LA "	"S/N "	"S/N "	"Colonia CENTRO HUNUCMA"	"Hunucmá"	"YUCATAN"	"Hunucma"	"97350"
"CRA3106700001"	"CHAN RANCHO SPR DE RL DE CV,CHAN RANCHO SEYÉ (T.C. 135)"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"Cría y engorda de cerdos en granja"		253397.0953	2306937.2354	"20°50'46"""	"89°22'11"""	"Carretera 2.25 KM AL SURESTE DE SEYE"	"S/N "	"S/N "	"Pueblo SEYE"	"Seyé"	"YUCATAN"	"Seye"	"97570"
"CRIKE1903912"	"CHEVROLET DEL RIO, S.A. DE C.V.,CHEVROLET DEL RIO CUMBRES ELITE"	468111	"Comercio al por menor de automóviles y camionetas nuevos"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"Venta de vehículos, venta de refacciones y servicio de mantenimiento automotriz"		358796.9697	2847623.7945	"25°44'23"""	"100°24'27"""	"Avenida Paseo de los Leones"	"126"	" "	"Colonia Cumbres Elite 1er Sector "	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64349"
"CRI8A1407011"	"CROMADOS RIVERA S.A. DE C.V.,"	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"MAQUILA DE CROMADOS EN GENERAL"		674103.2456	2274520.6281	"20°33'41"""	"103°19'47"""	"Calle TOPACIO"	"27"	" "	"Colonia LA HUIZACHERA"	"El Salto"	"JALISCO"	"El Salto"	"45680"
"CRO0803700414"	"CRONI SA DE CV,CRONI SA DE DE CV"	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA"	"PARQUE INDUSTRIAL PANAMERICANO"	362413.1043	3499706.8988	"31°37'27"""	"106°27'2"""	"Avenida Santos Dumont"	"6450"	" "		"Juárez"	"CHIHUAHUA"	"Juarez"	"32695"
"CRO691300312"	"COMERCIAL ROSHFRANS, S.A. DE C.V.,"	324191	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"Fabricación de grasas, aceites lubricantes y aditivos (incluye mezclas)"		504790.6383	2242012.2664	"20°16'33"""	"98°57'14"""	"Avenida CARRETERA MEXICO-LAREDO"	"KM. 120 "	" "	"Colonia CAÑADA AVIACION"	"Coyoacán"	"DISTRITO FEDERAL"	"Coyoacan"	"42500"
