"NRA"	"Nombre"	"Sector"	"Actividad principal SEMARNAT"	"Actividad principal"	"Coordenada UTM X"	"Coordenada UTM Y"	"Latitud Norte"	"Longitud Oeste"	"Estado"	"Delegación\Municipio"	"Calle"	"No. Exterior"	"No. Interior"	"Entre calle 1"	"Entre calle 2"	"Colonia"	"Localidad"	"Parque o puerto industrial"	"Código postal"
"EDU7A0803711"	"EDUMEX S.A. DE C.V."	"Articulos y productos compuestos de diferentes materiales "	"Articulos y productos compuestos de diferentes materiales"	"Maquiladora de manufacturas diversas (corte y empaque de lijas sellos ceramicos etc...."	0	0	31.6928	-106.42956	"CHIHUAHUA"	"Juarez"	"AV. RAMON RIVERA LARA"	6620		"PANAMERICANA"	"CASAS GRANDES"	"PARQUE INDUSTRIAL RAMON RIVERA LARA"	"CIUDAD JUAREZ"	"PARQUE INDUSTRIAL RAMON RIVERA LARA"	32605
"EEM580708911"	"ENVASES Y EMPAQUES DE MEXICO SA DE CV"	"Celulosa y papel"	"Fabricacion de articulos y productos de papel y/o carton"	"FABRICACION DE CAJAS CORRUGADAS"	0	0	"14°52'54"""	"92°16'51"""	"CHIAPAS"	"Tapachula"	"KM 1.2 CARRETERA TAPACHULA PUERTO MADERO"	"SN"		"JOAQUIN DEL PINO"	"CARRETERA DEL PUERTO"	"JOAQUIN DEL PINO"	"TAPACHULA"		30790
"EEM8V0803711"	"ESCO ELECTRONICA DE MEXICO. S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Fundicion y moldeo de piezas de hierro y acero"	"ENSAMBLE Y O FABRICACION DE TODO TIPO DE FILTROS Y ARTICULOS DE CONTROL DE FLUIDOS"	0	0	31.71143	-106.40582	"CHIHUAHUA"	"Juarez"	"FARADAY"	8231				"PARQUE INDUSTRIAL ANTONIO J. BERMUDEZ"	"CIUDAD JUAREZ CHIHUAHUA"	"PARQUE INDUSTRIAL ANTONIO J BERMUDEZ"	32470
"EES1C0803711"	"EES S.A. DE C.V. PLANTA 2"	"Articulos y productos compuestos de diferentes materiales "	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"ENSAMBLE Y REPARACION DE INSTRUMENTOS QUIRURGICOS"	368173.4	3497136.5	31.60499	-106.38621	"CHIHUAHUA"	"Juarez"	"BLVD. INDEPENDENCIA"	1151		"AV. DE LAS TORRES"	"DURANGO"	"LOTE BRAVO"	"JUAREZ"		32574
"EES9U0803711"	"EES S.A. DE C.V."	"Articulos y productos compuestos de diferentes materiales "	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"ENSAMBLE Y REPARACIÓN DE INSTRUMENTOS QUIRURGICOS."	0	0	31.64623	-106.39017	"CHIHUAHUA"	"Juarez"	"Av. de las Torres # 7125"	7125		"Blvd.. Zaragoza"		"Salvarcar"	"Cd Juárez"	"Area Industrial en Ciudad Juarez"	32580
"EFR360803711"	"EMBOTELLADORA DE LA FRONTERA S.A DE C.V."	"Bebidas y tabaco"	"Produccion de refrescos"	"EMBOTELLADORA DE REFRESCOS GASEOSOS"	0	0	31.62379	-106.45412	"CHIHUAHUA"	"Juarez"	"BOULEVARD OSCAR FLORES"	9755		"SANTOS DUMONT"	"LOTE BALDIO"	"PUENTE ALTO"	"JUAREZ"	"FUERA DE PARQUES"	32650
"EGU361000511"	"EMBOTELLADORA GUADIANA S. A DE C.V"	"Bebidas y tabaco"	"Produccion de refrescos"	"INDUSTRIA DE LAS BEBIDAS NO ALCOHOLICAS"	0	0	"23°59'37"""	"104°37'38"""	"DURANGO"	"Durango"	"CARRETERA DURANGO MEZQUITAL KM. 3.0"	"SIN NUMERO"		"NA"	"NA"	"NA"	"DURANGO"		34199
"EHE6G2603011"	"ESSEX DE HERMOSILLO S. A. DE C. V."	"Quimica"	"Produccion de adhesivos y selladores"	"FABRICACION DE SELLADORES AUTOMOTRICES"	0	0	"29°1'38"""	"0.11°55'1"""	"SONORA"	"Hermosillo"	"COMETAS"	24		"ESQUINA CON SATELITES"		"PARQUE INDUSTRIAL"	"HERMOSILLO"	"PARQUE INDUSTRIAL HERMOSILLO"	83290
"EHP910803711"	"ELECTROLUX HOME PRODUCTS DE MEXICO S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Fundicion y moldeo de piezas de hierro y acero"	"MANUFACTURA Y ENSAMBLE DE REFRIGERADORES PARTES COMPONENTES Y PRODUCTOS RELACIONADOS"	0	0	"31°32'15"""	"0.106°23'23"""	"CHIHUAHUA"	"Juarez"	"AVE. SAN ISIDRO"	4251				"EL BARREAL"			32557
"EIAMV0803712"	"Ensamble de Interiores Automotrices S. de R.L. de C.V."	"Automotriz "	"Confeccion de asientos y accesorios de tela de uso automotriz"	"Manufactura de Vestiduras Automotrices"	0	0	31.69192	-106.43689	"CHIHUAHUA"	"Juarez"	"Boulevard Oscar Flores Sanchez"	4250		"Sierra Madre del Sur"	"Avenida Teófilo Borunda"	"Acacias"	"Ciudad Juarez"	"Colonia Acacias"	32360
"EIAMV0803713"	"Ensamble de Interiores Automotrices S. de R.L. de C.V. Planta II"	"Automotriz "	"Confeccion de asientos y accesorios de tela de uso automotriz"	"Ensamble de Vestiduras Automotrices"	0	0	31.68093	-106.44245	"CHIHUAHUA"	"Juarez"	"Cerrada Industrial"	5540		"Eje vial Juan Gabriel"	"Luis Arciniega"	"Parque Industrial Gema II"	"Ciudad Juarez"	"Parque Industrial Gema II"	32648
"EIAMV0803714"	"ENSAMBLE DE INTERIORES AUTOMOTRICES S. DE R.L. DE C.V."	"Automotriz "	"Confeccion de asientos y accesorios de tela de uso automotriz"	"ENSAMBLE DE INTERIORES AUTOMOTRICES (COSTURA)"	0	0	"88°9'31"""	"1°50'19"""	"CHIHUAHUA"	"Chihuahua"	"INDEPENDENCIA"	8351		"CARRETERA PANAMERICANA"	"PASEO DE LA VICTORIA"	"PARQUE INDUSTRIAL ZONA SUR"	"CD JUAREZ"	"PARQUE INDUSTRIAL ZONA SUR"	32695
"EIN8A2604311"	"ELECTROQUIMICA INDUSTRIAL DE NOGALES SA DE CV"	"Quimica"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."	0	0	"31°17'41"""	"111°55'33"""	"SONORA"	"Nogales"	"JESUS GARCIA"	258		"MEZQUITE"	"BELLOTA"	"ALAMOS"	"NOGALES"		84085
"EIN901510911"	"ELECTRODOS INFRA S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de electrodos"	"FABRICACIÓN DE ELECTRODOS PARA SOLDAR"	0	0	19.63562	-99.18633	"MEXICO"	"Tultitlan"	"CARRETERA TLALNEPANTA CUAUTITLÁN"	9756		"INDEPENDENCIA"	"AUTOPISTA MÉXICO QUERETARO"	"BARRIO LA CONCEPCIÓN"	"LA CONCEPCIÓN"	"ZONA INDUSTRIAL LA CONCEPCIÓN TULTITLÁN"	54900
"EIN912802711"	"ELW Industrial S de R L de C V"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE RESISTENCIAS ELECTRICAS"	2243599	3318522	"27°25'24"""	"99°31'50"""	"TAMAULIPAS"	"Nuevo Laredo"	"CARRETERA NACIONAL KM 8.5"	0	5			"PARQUE INDUSTRIAL AMERICA"	"NUEVO LAREDO"	"PARQUE INDUSTRIAL AMERICA"	88277
"EIN912803221"	"Eaton Industries S.de R.L. de C.V."	"Articulos y productos metalicos "	"Produccion de valvulas metalicas"	"Ensamble de Diferenciales Válvulas y Espejos"	2876455.055	579001.753	"26°0'23"""	"98°12'38"""	"TAMAULIPAS"	"Reynosa"	"Brecha E99"	"ND"				"Parque Industrial Reynosa"		"Parque Industrial Reynosa"	88780
"EIP6E3105011"	"Envases Innovativos Peninsulares S.A. de C.V."	"Articulos y productos plasticos "	"Fabricacion de productos y articulos de plastico"	"Fabricación de preformas y tapas de plástico"	0	0	"21°31'13"""	"0.89°38'34"""	"YUCATAN"	"Merida"	"Calle 60 frente a la hacienda Xcanatun"	474		"na"	"na"	"Fracc Parque Industrial Yucatán"	"Chablekal"	"Fracc Parque Industrial Yucatán"	97177
"EIQMB1510411"	"ESPECIALIDADES INDUSTRIALES Y QUIMICAS S.A. DE C.V."	"Quimica"	"Produccion de resinas sinteticas"	"PRODUCCION DE COMPUESTOS DE PVC Y PLASTIFICANTES"	0	0	19.54592	-99.20513	"MEXICO"	"Tlalnepantla de Baz"	"MANUEL RIVERA"	21		"GUSTAVO BAZ"	"FULTON"	"SAN NICOLAS"	"TLALNEPANTLA"	"SAN NICOLAS"	54030
"EIT520200411"	"ENVASES INNOVATIVOS DE TIJUANA SA DE CV"	"Articulos y productos compuestos de diferentes materiales "	"Articulos y productos compuestos de diferentes materiales"	"ELABORACION DE BOTELLA PET"	0	0	"32°27'41"""	"116°53'6"""	"BAJA CALIFORNIA"	"Tijuana"	"PISTACHES ESQ CAMINO VECINAL A LA MORITA"	"SN"	"SN"			"EL FLORIDO"	"TIJUANA"	"PARQUE INDUSTRIAL EL FLORIDO"	19000
"EIT852500111"	"ENVASES INNOVATIVOS DE TIJUANA S.A. DE C.V."	"Articulos y productos plasticos "	"Fabricacion de productos y articulos de plastico"	"FABRICAR ADQUIRIR TRANSPORTAR EXPORTAR Y NEGOCIAR ENVASES DE POLIETILENO TEREFTALATO PET"	0	0	"25°46'36"""	"108°85'20"""	"SINALOA"	"Ahome"	"DEL COMERCIO"	1359		"CALLE 1o. DE MAYO"	"CALLE AGRICOLA"	"PARQUE INDUSTRIAL ECOLOGICO"	"LOS MOCHIS"	"PARQUE INDUSTRIAL ECOLOGICO"	81256
"EJE6D1505811"	"EMPAQUETADURAS JESAL S.A. DE C.V."	"Quimica"	"Fabricacion de articulos y productos de hule"	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)"	0	0	19.4021	-99.03316	"MEXICO"	"Nezahualcoyotl"	"ALCAICERIA"	329		"AV. PANTITLAN"	"GLORIETA FUENTES"	"PORFIRIO DIAZ"	"NEZAHUALCOYOTL"		57520
"EJU5Y0803711"	"EPSON DE JUAREZ S.A. DE C.V. PLANTA 1"	"Pinturas y tintas "	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."	0	0	31.66641	-106.34525	"CHIHUAHUA"	"Juarez"	"Enrico Fermi"	1451	"NA"	"Calle Miguel Catalan"	"Lote Baldio"	"NA"	"JUAREZ"	"Parque Industrial Rio Bravo"	32550
"EJU5Y0803712"	"EPSON DE JUAREZ S.A. DE C.V. PLANTA 2"	"Pinturas y tintas "	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."	0	0	31.66644	-106.34607	"CHIHUAHUA"	"Juarez"	"Enrico Fermi"	1351	"A"	"Calle Catalan"	"Asequia"	"Parque Industrial Rio Bravo"	"Cd Juarez"	"Parque Industrial Rio Bravo"	32550
"EJU910803721"	"ELCOTEC JUAREZ, S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Producción de aparatos de comunicación por cable, radio televisiones y teléfonos"	368458.78	3501892.3	31.64805	-106.38634	"CHIHUAHUA"	"Juarez"	"Boulevard Zaragoza"	1650	"A"	"Henequen"	"Ave. las Torres"	"Desarrollo Industrial Salvarcar"	"Cd Juarez"	"Parque Industrial Salvarcar"	32599
"EKM9M1510611"	"ELRING KLINGER MÉXICO S.A DE C.V."	"Automotriz "	"Produccion de auto partes troqueladas y estampadas"	"PRODUCCIÓN DE AUTOPARTES TROQUELADAS Y ESTAMPADAS"	0	0	"19°17'17.57''"	"99°38'48.44"""	"MEXICO"	"Toluca"	"Alfonso Gomez de Orozco"	122				"Exportec II"	"Toluca"	"Exportec II"	50060
"ELA8T1900611"	"EMERSON LAMINACIONES DE ACERO DE MONTERREY S. A. DE C. V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"TROQUELADO DE LAMINA PARA MOTORES ELECTRICOS"	0	0	"25º46'8"""	"100º10'2"""	"NUEVO LEON"	"Apodaca"	"CALLE SEXTA"	"506 PTE."		"AVE. PARQUE INDUSTRIAL"			"APODACA"	"PARQUE INDUSTRIAL MONTERREY"	66600
"ELE910900611"	"ELECTROTÉCNICA SA DE CV"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACIÓN DE TRANSFORMADORES"	0	0	19.40003	-99.08174	"DISTRITO FEDERAL"	"Iztacalco"	"CANAL RÍO CHURUBUSCO"	2099	"NA"	"AV. SUR 8"	"AV. SUR 8 B"	"AGRÍCOLA ORIENTAL"			8500
"ELM5T0900311"	"Eli Lilly y Compañía de México SA de CV"	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	0	0	19.34498	-99.14353	"DISTRITO FEDERAL"	"Coyoacan"	"Calzada de Tlalpan"	2024		"Cerro de Jesús"	"Puerto Rico"	"Campestre Churubusco"			4200
"ELUM31501311"	"ECOLOGÍA Y LUBRICANTES S.A. DE C.V."	"Quimica"	"Produccion de grasas, aceites lubricantes y aditivos"	"ELABORACIÓN Y COMERCIALIZACIÓN DE ACEITES LUBRICANTES Y ESPECIALIDADES INDUSTRIALES"	0	0	"19°32'22"""	"99°16'40"""	"MEXICO"	"Atizapan"	"Av. Adolfo López Mateos"	3		"Pioneros de Cooperativismo"	"Leandro Valle"	"México Nuevo"	"Cd López Mateos"		52966
"EMA1W0900211"	"EXTRACTOS Y MALTAS S.A."	"Bebidas y tabaco"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"PRODUCCION DE MALTA POR PROCESAMIENTO DE CEBADA"	0	0	19.5002	-99.16173	"DISTRITO FEDERAL"	"Azcapotzalco"	"PONIENTE 146"	725		"NORTE 59"	"NORTE 45"	"INDUSTRIAL VALLEJO"	"AZCAPOTZALCO"	"INDUSTRIAL VALLEJO"	2300
"EMA361305111"	"EMBOTELLADORA LAS MARGARITAS SA DE CV"	"Bebidas y tabaco"	"Produccion de refrescos"	"EMBOTELLADORA DE REFRESCOS"	0	0	"20°0'0"""	"0.98°0'0"""	"HIDALGO"	"Mineral de la Reforma"	"CAMINO A POZOS TELLEZ KM 1.5"	"SN"		"ND"	"ND"	"FRACCIONAMIENTO INDUSTRIAL REFORMA"	"MINERAL DE LA REFORMA"	"FRACCIONAMIENTO INDUSTRIAL REFORMA"	42186
"EMA361510911"	"EMBOTELLADORA MEXICANA S.A. DE C.V. ANTES EMBOTELLADORA AGA DE MEXICO"	"Bebidas y tabaco"	"Produccion de refrescos"	"FABRICACION DE REFRESCO"	0	0	19.63744	-99.16638	"MEXICO"	"Tultitlan"	"BOULEVARD TULTITLAN"	183		"RECURSOS HIDRAULICOS"	"GUADALUPE VICTORIA"	"BARRIO LOS REYES"	"TULTITLAN"		54940
"EMA362802111"	"Embotelladora Mante S.A. de C.V."	"Bebidas y tabaco"	"Produccion de refrescos"	"PRODUCCIÓN DE BEBIDAS CARBONATADAS"	503622.404	2514017.344	"22°44'18"""	"98°57'45"""	"TAMAULIPAS"	"El Mante"	"TAMPICO"	"SIN NUMERO"		"BOULEVARD LUIS ECHEVERRÍA"	"TULA"	"LAS BRISAS"	"CIUDAD MANTE"		89860
"EMA571903911"	"EMPAQUES MOLDEADOS DE AMERICA TECNOLOGIAS S. DE R.L. DE C.V. PLANTA APODACA"	"Celulosa y papel"	"Produccion de carton y cartoncillo"	"PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE LA MICR"	0	0	"25º44'20.48"""	"100º12'45.55"""	"NUEVO LEON"	"Apodaca"	"CARRETERA MIGUEL ALEMAN KM. 12.4"	"NA"	"NA"	"ISIDORO SEPULVEDA"	"CAMINO A ORION"	"SIN COLONIA"	"APODACA"		66615
"EMA571903912"	"EMPAQUES MOLDEADOS DE AMERICA TECNOLOGIAS S. DE R.L. DE C.V. PLANTA MONTERREY"	"Celulosa y papel"	"Produccion de carton y cartoncillo"	"PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE LA MICR"	0	0	25.69304	-100.31598	"NUEVO LEON"	"Monterrey"	"MIGUEL BARRAGAN"	307	"NA"	"UNIVERSIDAD"	"JUAN MENDEZ"	"15 DE MAYO"	"MONTERREY"		64450
"EMALT3105011"	"ECOLOGIA DEL MAYAB S.A DE C.V."	"Tratamiento de residuos peligrosos "	"Tratamiento de residuos biologico-infecciosos"	"TRATAMIENTO DE RESIDUOS BIOLÓGICO-INFECCIOSOS."	3274784	2663346	"21°0'30"""	"89°40'6"""	"YUCATAN"	"Merida"	"Calle Anillo periferico Poniente"	12741		"a 500 mts. de la Carretera a Caucel"	"Rumbo Pto. Progreso"	"El Porvenir"	"Mérida"		97217
"EMC8Z0503511"	"ENERTEC MEXICO S DE RL DE CV PLANTA TORREON"	"Metalurgica (incluye la siderurgica) "	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."	0	0	"25°31'41"""	"103°21'39"""	"COAHUILA"	"Torreon"	"BOULEVARD CENTRAL LOTE NO. 7"	"N.A."	"LOTE 7"	"NO APLICA"	"NO APLICA"	"PARQUE INDUSTRIAL LASAMERICAS"	"TORREON"	"PARQUE INDUSTRIAL LAS AMERICAS"	27278
"EMC8Z1100711"	"ENERTEC MEXICO S DE RL DE CV PLANTA CELAYA"	"Metalurgica (incluye la siderurgica) "	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."	0	0	"20°31'0"""	"100°48'00"""	"GUANAJUATO"	"Celaya"	"MANZANA NO. 5 LOTE 1 Y 2"	5	"1 y 2"			"PARQUE INDUSTRIAL CELAYA"	"CELAYA"	"CIUDAD INDUSTRIAL CELAYA"	38010
"EMC8Z1100712"	"ENERTEC MEXICO S DE RL DE CV CEDIS CELAYA"	"Metalurgica (incluye la siderurgica) "	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."	0	0	"25°31'0"""	"100°48'00"""	"GUANAJUATO"	"Celaya"	"NORTE 2 MANZANA 5 LOTE 8"	2		"ORIENTE 6"	"MEXICO JAPON"	"CD. INDUSTRIAL CELAYA"	"CELAYA"	"CD INDUSTRIAL CELAYA"	38010
"EMC8Z1902111"	"ENERTEC MEXICO S DE RL DE CV PLANTA ESCOBEDO"	"Metalurgica (incluye la siderurgica) "	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."	0	0	"25º41'31.77"""	"100º21'09.35"""	"NUEVO LEON"	"Gral. Escobedo"	"AV. DE LA FUNDICION"	333		"LAS TORRES"	"CUCHARAS"	"PARQUE INDUSTRIAL ESCOBEDO"	"GENERAL ESCOBEDO"	"PARQUE INDUSTRIAL ESCOBEDO"	66050
"EMC8Z1903911"	"ENERTEC MEXICO S DE RL DE CV PLANTA MONTERREY"	"Metalurgica (incluye la siderurgica) "	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."	0	0	"25º38'31.77"""	"100º17'08.64"""	"NUEVO LEON"	"Monterrey"	"AV. EUGENIO GARZA SADA"	3134		"ARGOS"	"ARROYO SECO"	"ARROYO SECO"	"MONTERREY"		64740
"EMCLJ1901211"	"ENERTEC MEXICO S DE RL DE CV PLANTA CIENEGA"	"Metalurgica (incluye la siderurgica) "	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA"	0	0	"25°53'52.32"""	"100°12'53.46"	"NUEVO LEON"	"Cienega de Flores"	"CARRETERA MONTERREY LAREDO"	4210		"NA"	"NA"	"CORREDOR INDUSTRIAL CIENEGA DE FLORES"	"CIENEGA DE FLORES"	"CORREDOR INDUSTRIAL CIENEGA DE FLORES"	66420
"EMCZU1901211"	"ENERTEC MEXICO S DE RL DE CV"	"Otros"	"Almacen de materiales, productos y otros"	"DISTRIBUCION DE BATERIAS AUTOMOTRICES"	0	0	"25º38'33.58"""	"100º17'06.85"""	"NUEVO LEON"	"Monterrey"	"AV. DEL PARQUE 1125"	1125				"MONTERREY TECHNOLOGY PARK"	"CIENEGA DE FLORES"		65550
"EME2W2201111"	"EFFEM MEXICO INC Y CIA S EN NC DE CV"	"Otros"	"Produccion de alimentos para animales"	"ELABORACION DE ALIMENTO SECO PARA MASCOTAS"	0	0	"20°55'36"""	"100°23'11"""	"QUERETARO"	"El Marques"	"CARRETERA A CHICHIMEQUILLAS"	"KM 4.5"		"CARRETERA A CHICHIMEQUILLAS NORTE"	"CARRETERA A CHICHIMEQUILLAS SUR"	"NA"	"EL MARQUES"		76260
"EME620500711"	"EXPLOSIVOS MEXICANOS S.A. DE C.V."	"Quimica"	"Produccion de explosivos"	"PRODUCCIÓN DE EXPLOSIVOS (NO INCLUYE FUEGOS ARTIFICIALES)."	0	0	"27°1'48"""	"101°51'11"""	"COAHUILA"	"Cuatrocienegas"	"KILOMETRO 58 CARRETERA 30"	"Sin Numero"				"No aplica"			27640
"EME690900211"	"EXXONMOBIL MEXICO S.A. DE C.V."	"Quimica"	"Produccion de grasas, aceites lubricantes y aditivos"	"PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)."	0	0	19.50258	-99.16617	"DISTRITO FEDERAL"	"Azcapotzalco"	"PONIENTE 146"	760		"NORTE 65"	"NORTE 59"	"INDUSTRIAL VALLEJO"		"FRACCIONAMIENTO INDUSTRIAL VALLEJO"	2300
"EME7S1502411"	"EUTECTIC MÉXICO S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Produccion de soldaduras de metales no ferrosos"	"PRODUCCIÓN DE SOLDADURAS DE METALES NO FERROSOS."	0	0	19.66673	-99.19877	"MEXICO"	"Cuautitlan"	"AUTOPISTA. MÉX QRO"	36.5						"PARQUE INDUSTRIAL CUAUTITLAN IZCALLI"	54730
"EME7S1904611"	"ESAB MEXICO S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Produccion de soldaduras de metales no ferrosos"	"PRODUCCION DE SOLDDURAS DE METALES NO FERROSOS"	0	0	"25º42'50"""	"100º16'57"""	"NUEVO LEON"	"San Nicolas de los Garza"	"DIEGO DIAZ DE BERLANGA"	130		"BORNEO"	"NOGALAR"	"INDUSTRIAL NOGALAR"	"SAN NICOLAS DE LOS GARZA"	"INDUSTRIAL NOGALAR"	66480
"EME7S1904612"	"ESAB MÉXICO S.A DE C.V. PLANTA 3"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de electrodos"	"PRODUCCION Y VENTA DE ELECTRODOS"	0	0	"25°42'59.10"""	"100°16'57.99"""	"NUEVO LEON"	"San Nicolas de los Garza"	"AVE. DIEGO DÍAZ DE BERLANGA"	203				"INDUSTRIAL NOGALAR"	"SAN NICOLAS DE LOS GARZA"		66480
"EME8T2803211"	"EMERPOWSYS S. de R.L. de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"ENSAMBLE DE TRANSFORMADORES Y GENERADORES DE ENERGIA PARA LA INDUSTRIA ELECTRICA"	0	0	26.03871	-98.22984	"TAMAULIPAS"	"Reynosa"	"AVENIDA INDUSTRIAL REYNOSA"	12	"A"			"REYNOSA IND. CENTER"	"REYNOSA"	"REYNOSA INDUSTRIAL CENTER"	88780
"EME8Z1904621"	"ENERSYS DE MEXICO S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Produccion de acumuladores y pilas electricas"	"FABRICACION DE ACUMULADORES Y PILAS ELÉCTRICAS."	0	0	"25°43'56"""	"0.1°14'47"""	"NUEVO LEON"	"San Nicolas de los Garza"	"AVENIDA ADOLFO LOPEZ MATEOS"	4210				"CASA BLANCA"			66475
"EME910803711"	"ENLIGHT MEXICO S.A DE C.V"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE CORAZAS Y ENSAMBLE PARA COMPUTADORAS"	0	0	31.66772	-106.39586	"CHIHUAHUA"	"Juarez"	"PASEO DE LA VICTORIA"	8985		"TAPIOCA"		"AMPLIACION AEROPUERTO"	"CD JUAREZ"		32690
"EME910803721"	"EPI DE MEXICO S. DE R. L. DE C. V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE TABLILLAS ELECTRONICAS"	0	0	"31°43'0"""	"107°20'0"""	"CHIHUAHUA"	"Juarez"	"AVE DEL RIO BRAVO"	"SIN NUMERO"				"PARQUE IND. RIO BRAVO"		"PARQUE INDUSTRIAL RIO BRAVO"	32557
"EME9M1503311"	"ECHLIN MEXICANA SA DE CV"	"Automotriz "	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	0	0	19.52892	-99.06551	"MEXICO"	"Ecatepec de Morelos"	"ESTAÑO"	8		"ND"	"ND"	"PARQUE INDUSTRIAL ESFUERZO NACIONAL"	"ECATEPEC"	"PARQUE INDUSTRIAL ESFUERZO NACIONAL"	55320
"EME9M2402811"	"EDSCHA MÉXICO S.A. DE C.V."	"Automotriz "	"Produccion de otras auto partes"	"FABRICACIÓN DE BISAGRAS AUTOMOTRICES"	0	0	22.05533	-100.86548	"SAN LUIS POTOSI"	"San Luis Potosi"	"CIRCUITO MÉXICO"	215		"CARRETERA 57"	"AV. C.F.E."	"PARQUE INDUSTRIAL TRES NACIONES"	"SAN LUIS POTOSÍ"	"PARQUE INDUSTRIAL TRES NACIONES"	78395
"EMEM10500411"	"Ecolimpio de Mexico S.A. de C.V."	"Tratamiento de residuos peligrosos "	"Otros tratamientos a residuos peligrosos"	"Servicios Ambientales"	0	0	"25°27'11"""	"100°52'3"""	"COAHUILA"	"Arteaga"	"CARRETERA ANTIGUA ARTEGA KM 8.5"	"1 Y 2"	25	"TORRECILLAS"	"PREDIO PRIVADO"	"EL LLANO"	"Arteaga"	"Sin Nombre"	25310
"EMEMB1510411"	"Egon Meyer S.A. de C.V."	"Quimica"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"	0	0	19.55177	-99.19904	"MEXICO"	"Tlalnepantla de Baz"	"Henry Ford"	38		"Fernando Montes de Oca"		"San Javier"	"Tlalnepantla"	"Fraccionamiento Industrial San Javier"	54030
"EMEMB3012311"	"ERACHEM MEXICO S.A. DE CV.."	"Quimica"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCION Y VENTA DE SULFATO DE MANGANESO OXIDO MANGANOSO ZINC Y SUS DERIVADOS"	0	0	"22°14'14"""	"98°10'58"""	"VERACRUZ"	"Panuco"	"CARRET. TAMPICO VALLES KM. 28"	28					"TAMOS"	"EX EJIDO"	92018
