"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"CME1904800167"	"CAMCAR DE MEXICO, S.A. DE C.V.,ACUMENT GLOBAL TECHNOLOGIES"	332720	"Fabricación de tornillos, tuercas, remaches y similares"	"Articulos y productos metalicos"	"83"	"Produccion de tornillos, clavos, tuercas y similares"	"Fabricación de Tornillos"	"Santa Catarina Industrial Park"	347938.7004	2846207.0371	"25°43'33"""	"100°30'56"""	"Calle Titanio"	"140 "	" "		"CIUDAD SANTA CATARINA"	"Nuevo León"	"Santa Catarina"	"66367"
"CME2111400171"	"CLARIANT (MEXICO) SA DE CV,"	325999	"Fabricación de otros productos químicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"Producción de sustancias quimicas cuando existe reacción quimica ( excluye mezclas sin rea"		583414.4213	2112091.9517	"19°6'0"""	"98°12'25"""	"Carretera KM-7 carretera PUEBLA-TLAXCALA"	"KM 7 "	" "	"Pueblo SAN PABLO XOCHIMEHUACAN"	"HEROICA PUEBLA DE ZARAGOZA"	"Puebla"	"Puebla"	"72014"
"CME2111400435"	"CAPSUGEL DE MEXICO S DE RL DE CV,CAPSUGEL DE MÉXICO S DE RL DE CV"	325412	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5M"	"Produccion de materias primas para medicamentos"	"FABRICACION DE CAPSULAS VACIAS DE GRENETINA ANIMAL O VEGETAL"	"PARQUE INDUSTRIAL PUEBLA 2000"	588456.7322	2107758.8416	"19°3'38"""	"98°9'33"""	"Boulevard 18 de Noviembre"	"1030  A"	" "		"HEROICA PUEBLA DE ZARAGOZA"	"Puebla"	"Puebla"	"72225"
"CME2402800159"	"3M PURIFICATION, S. DE R.L. DE C.V.,"	325220	"Fabricación de fibras químicas"	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"fabricación de fibras sintéticas no tejidas"	"ZONA INDUSTRIAL"	304885.1761	2442035.4536	"22°4'20"""	"100°53'27"""	"Avenida COMISION FEDERAL DE ELECTRICIDAD"	"520 "	" "		"SAN LUIS POTOSI"	"San Luis Potosí"	"San Luis Potosí"	"78395"
"CME2601800429"	"CENTRO DE MANUFACTURA EDGEWELL OBREGON, S. DE R.L. DE C.V.,OBREGON MANUFACTURING CENTER"	326199	"Fabricación de otros productos de plástico sin reforzamiento"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Elaboración de Rastrillos"		607354.2715	3039572.1139	"27°28'31"""	"109°54'48"""	"Boulevard ING. JORGE PEREZ DE LA PE¿A"	"1082 "	" "	"Colonia PARQUE INDUSTRIAL"	"CIUDAD OBREGON"	"Sonora"	"Cajeme"	"85065"
"CME3A3011811"	"COATS MÉXICO, S.A. DE C.V.,COATS PLANTA ORIZABA"	313113	"Fabricación de hilos para coser y bordar"	"Textiles, fibras e hilos"	"3G"	"Produccion de hilos para coser, bordar y tejer"	"Producción de hilo para coser y bordar"		702496.6312	2084675.7904	"18°50'38"""	"97°4'41"""	"Calle AUTOPISTA MEXICO-VERACRUZ"	"KM. 274 "	" "	"Colonia COLONIA"	"ORIZABA"	"Veracruz de Ignacio de la Llave"	"Orizaba"	"94390"
"CME5H1404411"	"CYTEC DE MEXICO S.A. DE C.V.,"	325190	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5H"	"Produccion de acidos organicos"	"Fabricación de ácidos, bases y sales Orgánicas."		693907.3023	2256547.0585	"20°23'50"""	"103°8'30"""	"Calle KM 40 CARRETERA GUADALAJARA LA BARCA"	"S/N "	" "	"Pueblo ATEQUIZA JAL."	"ATEQUIZA"	"Jalisco"	"Ixtlahuacán de los Membrillos"	"45850"
"CME5Q1904111"	"CRONYNG MEXICANA, S.A. DE C.V.,"	325211	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCIÓN DE RESINAS SINTETICAS"		394183.2556	2852638.5762	"25°47'17"""	"100°3'19"""	"Calle INDUSTRIA SIDERURGICA"	"100 "	" "	"Colonia PARQUE INDUSTRIAL PESQUERIA"	"PESQUERIA"	"Nuevo León"	"Pesquería"	"66650"
"CME6E1100711"	"CPR MEX SA DE CV,"	325211	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Fabricación de resinas sintéticas"		313432.008	2255883.5079	"20°23'31"""	"100°47'16"""	"Calle CARR. CELAYA-SALVATIERRA KM 14"	"S/N "	" "	"Colonia OJO SECO"	"CELAYA"	"Guanajuato"	"Celaya"	"38158"
"CME631510411"	"CLOROX DE MÉXICO S. DE R.L. DE C.V.,"	325610	"Fabricación de jabones, limpiadores y dentífricos"	"Quimica"	"5W"	"Produccion de jabones y detergentes"	"Fabricación de Productos para la Limpieza"	"SAN NICOLAS"	479152.8068	2162080.2142	"19°33'12"""	"99°11'55"""	"Calle HENRY FORD"	"31 "	" "		"TLALNEPANTLA"	"México"	"Tlalnepantla de Baz"	"54030"
"CME641301011"	"CARGILL DE MEXICO S.A. DE C.V.,CARGILL PLANTA ATITALAQUIA"	311222	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"Producción de aceites vegetales comestibles y producción de harina nixtamalizada"	"ATITALAQUIA CENTRO"	474261.929	2215424.6615	"20°2'7"""	"99°14'45"""	"Carretera   JOROBAS - TULA KM 24"	"LOTE 55 "	". "		"TLAMACO (SAN GERONIMO TLAMACO)"	"Hidalgo"	"Atitalaquia"	"42970"
"CME7T2802211"	"CASTLIGHT DE MEXICO, S.A. DE C.V.,"	332310	"Fabricación de estructuras metálicas"	"Equipos y articulos electronicos, electricos y domesticos"	"7M"	"Laminacion de otros metales no ferrosos"	"FABRICACION DE POSTES Y COMPONENTES DE ILUMINACION"	"CIUDAD INDUSTRIAL"	656082.5112	2858937.3815	"25°50'25"""	"97°26'33"""	"Calle PONIENTE 2"	"SN "	" "		"HEROICA MATAMOROS"	"Tamaulipas"	"Matamoros"	"87499"
"CME7X1101712"	"COLLIS DE MEXICO, S. DE R.L. DE C.V.,"	335220	"Fabricación de aparatos de línea blanca"	"Quimica"	"8A"	"Galvanoplastia"	"FABRICACIÓN Y ENSAMBLE DE PARRILLAS Y CANASTILLAS PARA ESTUFAS Y REFRIGERADORES"		260806.3291	2288093.1345	"20°40'37"""	"101°17'46"""	"Calle CAMINO SAN JOSE DE MARAÑON"	"311 "	" "	"Ejido  MALVAS"	"IRAPUATO"	"Guanajuato"	"Irapuato"	"36547"
"CME7X1900611"	"COLLIS DE MEXICO, S. DE R.L. DE C.V.,COLLIS APODACA"	335220	"Fabricación de aparatos de línea blanca"	"Quimica"	"8A"	"Galvanoplastia"	"Elaboración de parrillas metálicas para refrigeradores"		380419.7087	2849371.6472	"25°45'27"""	"100°11'32"""	"Calle D"	"513 "	" "	"Colonia Almacentro"	"CIUDAD APODACA"	"Nuevo León"	"Apodaca"	"66600"
"CME8J1904811"	"CATERPILLAR MÉXICO, S.A. DE C.V., - PLANTA VILLA DE GARCÍA"	333120	"Fabricación de maquinaria y equipo para la construcción"	"Metalurgica (incluye la siderurgica)"	"8J"	"Produccion de maquinaria para transportar y levantar"	"PCCIÓN. DE MAQUINARIA P/TRANSPORTAR Y LEVANTAR (SÍ INCLUYE PROC. TÉRMICOS O DE FUNDICIÓN)"		347206.587	2847025.9501	"25°43'59"""	"100°31'23"""	"Carretera  a Villa de Garcia Km 4.5"	"sn "	" "	"Ninguno "	"CIUDAD SANTA CATARINA"	"Nuevo León"	"Santa Catarina"	"66351"
"CME8N1904811"	"CARRIER MEXICO SA DE CV,CARRIER MÉXICO PLANTA B"	333412	"Fabricación de equipo de refrigeración industrial y comercial"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"FABRICACIÓN DE EQUIPOS Y SISTEMAS DE AIRE ACONDICIONADO Y CALEFACCIÓN"	"Parque Industrial Stiva"	349187.2331	2843859.1473	"25°42'17"""	"100°30'11"""	"Avenida Stiva"	"1300 "	" "		"CIUDAD SANTA CATARINA"	"Nuevo León"	"Santa Catarina"	"66350"
"CME8N1904812"	"CARRIER MEXICO SA DE CV,CARRIER MÉXICO PLANTA C"	333412	"Fabricación de equipo de refrigeración industrial y comercial"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"FABRICACIÓN DE APARATOS DE AIRE ACONDICIONADO "	"PARQUE INDUSTRIAL STIVA"	347954.345	2844140.9601	"25°42'26"""	"100°30'55"""	"Avenida  Stiva"	"KM 1.3 "	" "		"CIUDAD SANTA CATARINA"	"Nuevo León"	"Santa Catarina"	"66350"
"CME9G0503011"	"STELLANTIS MÉXICO, S.A. DE C.V.,COMPLEJO SALTILLO (PLANTA ENSAMBLE Y ESTAMPADOS)"	336110	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Manufactura de Autos y Autopartes"	"Parque Industrial Santa Fe"	283367.1563	2797242.9703	"25°16'33"""	"101°9'4"""	"Carretera A DERRAMADERO"	"KM. 1.5 "	" "		"SALTILLO"	"Coahuila de Zaragoza"	"Saltillo"	"25300"
"CME9G1510611"	"STELLANTIS MÉXICO, S.A. DE C.V., (PLANTA TOLUCA)"	336110	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Ensamble de Autos"	"Zona Industrial"	436280.5661	2132939.4881	"19°17'21"""	"99°36'23"""	"Calle CARR. MEXICO-TOLUCA KM.60.5"	"S/N. "	" "		"TOLUCA DE LERDO"	"México"	"Toluca"	"50071"
"CME9I0502711"	"STELLANTIS MEXICO, S.A. DE C.V.,STELLANTIS MEXICO, PLANTA MOTORES SALTILLO"	336310	"Fabricación de motores y sus partes para vehículos automotrices"	"Automotriz"	"9I"	"Produccion de motores automotrices a gasolina y diesel"	"PRODUCCION DE MOTORES AUTOMOTRICES A GASOLINA O DIESEL"	"RAMOS ARIZPE CENTRO"	303584.9673	2824251.8278	"25°31'21"""	"100°57'16"""	"Boulevard BLVD. MIGUEL RAMOS ARIZPE SUR"	"124 "	"SN "		"RAMOS ARIZPE"	"Coahuila de Zaragoza"	"Ramos Arizpe"	"25900"
"CME9I0503011"	"STELLANTIS MÉXICO, S.A. DE C.V., PLANTA MOTORES SUR"	336310	"Fabricación de motores y sus partes para vehículos automotrices"	"Automotriz"	"9I"	"Produccion de motores automotrices a gasolina y diesel"	"Fabricación de Motores a Gasolina"	"DERRAMADERO"	285822.9605	2795249.5708	"25°15'29"""	"101°7'35"""	"Calle KM 1.5 CARRETERA A DERRAMADERO"	"SIN NUMERO "	" "		"SALTILLO"	"Coahuila de Zaragoza"	"Saltillo"	"25300"
"CME9M0101131"	"MARELLI MEXICANA S.A. DE C.V.,MARELLI PLANTA AGUASCALIENTES (PIVA)"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES "	"Parque Industrial del Valle de Aguascalientes"	781320.0496	2438762.6943	"22°1'51"""	"102°16'29"""	"Calle CIRCUITO AGS. ORIENTE"	"127 "	" "		"SAN FRANCISCO DE LOS ROMO"	"Aguascalientes"	"San Francisco de los Romo"	"20358"
"CME9M0101132"	"MARELLI MEXICANA S.A. DE C.V.,MARELLI PLANTA SAN FRANCISCO"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE OTRAS PARTES PARA VEHÍCULOS AUTMOTRICES"		781289.1987	2443543.5562	"22°4'26"""	"102°16'27"""	"Calle AV. SAN FRANCISCO DE LOS ROMO"	"401 "	" "	"Colonia PARQUE INDUSTRIAL SAN FRANCISCO"	"SAN FRANCISCO DE LOS ROMO"	"Aguascalientes"	"San Francisco de los Romo"	"20300"
"CME9M1901211"	"CONMET DE MEXICO S. A. DE C. V.,CONMET DE MÉXICO"	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación auto parte metálicas con proceso de Fundición y  auto partes plástico "	"Las Americas"	376954.7486	2870338.4256	"25°56'47"""	"100°13'43"""	"Avenida Las Américas"	"100 "	" "		"CIENEGA DE FLORES"	"Nuevo León"	"Ciénega de Flores"	"65550"
"CMG301403911"	"CERVECERÍA MODELO DE GUADALAJARA, S. DE R. L. DE C. V.,"	312120	"Elaboración de cerveza"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"Elaboración de cerveza"		669212.7043	2285679.6094	"20°39'46"""	"103°22'32"""	"Avenida AV. MARIANO OTERO"	"663 "	" "	"Colonia DEL FRESNO 1A. SECCION"	"GUADALAJARA"	"Jalisco"	"Guadalajara"	"44900"
"CMI9G1902111"	"NAVISTAR MÉXICO, S. DE R.L. DE C.V.,"	336120	"Fabricación de camiones y tractocamiones"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Ensamble y manufactura de camiones medianos y pesados o tractocamiones."		367324.5914	2859212.3347	"25°50'42"""	"100°19'26"""	"Calle CARRETERA MONTERREY -MONCLOVA"	"5000 "	" "	"Colonia General Escobedo"	"CIUDAD GENERAL ESCOBEDO"	"Nuevo León"	"General Escobedo"	"66050"
"CMM1900600035"	"CORPORACION MITSUBA DE MEXICO, S.A. DE C.V.,PLANTA 3"	331520	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"9M"	"Produccion de otras auto partes"	"FUNDICION Y MODELO DE PIEZAS DE METALES NO FERROSOS"	"PARQUE INDUSTRIAL LA SILLA"	384521.1854	2853194.8056	"25°47'32"""	"100°9'6"""	"Calle ENERGÍA"	"110 "	" "		"CIUDAD APODACA"	"Nuevo León"	"Apodaca"	"66648"
"CMN302601811"	"COMPAÑIA CERVECERA DE OBREGÓN S. DE R.L. DE C.V.,"	312120	"Elaboración de cerveza"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"FABRICACIÓN Y VENTA DE CERVEZA"		609486.3705	3037336.9166	"27°27'18"""	"109°53'31"""	"Carretera  FEDERAL NO. 15"	"KM. 1849 "	" "	"Colonia ZONA INDUSTRIAL NO. 2"	"CIUDAD OBREGON"	"Sonora"	"Cajeme"	"85090"
"CMOR63001711"	"CEMENTOS MOCTEZUMA S.A. DE C.V.,PLANTA APAZAPAN"	327310	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Producción de cemento"		740362.9894	2139108.1381	"19°19'53"""	"96°42'43"""	"Carretera Camino vecinal a cerro colorado Km 1.0"	"N/A N/A"	" "	"Pueblo Cerro colorado"	"APAZAPAN"	"Veracruz de Ignacio de la Llave"	"Apazapan"	"91645"
"CMO2G3017311"	"CENTRAL MOTZORONGO SA DE CV,"	311311	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"ELABORACIÓN DE AZÚCAR Y DERIVADOS DE LA CAÑA"		739813.6865	2062701.9094	"18°38'30"""	"96°43'36"""	"Carretera CORDOBA-TIERRA BLANCA  KM 42 FFCC"	"S/N S/N"	"S/N S/N"	"Ingenio MOTZORONGO"	"MOTZORONGO"	"Veracruz de Ignacio de la Llave"	"Tezonapa"	"95094"
"CMO300901612"	"CERVECERÍA MODELO S. DE R.L. DE C.V.,"	312120	"Elaboración de cerveza"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"Elaboración de Cerveza"		480173.7892	2149566.4465	"19°26'25"""	"99°11'19"""	"Calle LAGO ALBERTO"	"156 "	" "	"Colonia ANAHUAC"	"MIGUEL HIDALGO"	"Ciudad de México"	"Miguel Hidalgo"	"11320"
"CMO7L1904611"	"CONDUCTORES MONTERREY, S.A. DE C.V.,"	335920	"Fabricación de cables de conducción eléctrica"	"Metalurgica (incluye la siderurgica)"	"7L"	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA"		374507.5605	2845229.0861	"25°43'10"""	"100°15'3"""	"Avenida CONDUCTORES"	"505 "	" "	"Colonia CONSTITUYENTES DE QUERÉTARO"	"SAN NICOLAS DE LOS GARZA"	"Nuevo León"	"San Nicolás de los Garza"	"66483"
"CMO7N2402811"	"CONDUCTORES MONTERREY, S.A. DE C.V.,"	335920	"Fabricación de cables de conducción eléctrica"	"Equipos y articulos electronicos, electricos y domesticos"	"7N"	"Afinacion y refinacion de cobre"	"Fabricación de conductores eléctricos de baja tensión y compuestos de PVC"		304346.341	2444774.62	"22°5'48"""	"100°53'47"""	"Calle EJE 122"	"305 "	" "	"Colonia ZONA INDUSTRIAL"	"SAN LUIS POTOSI"	"San Luis Potosí"	"San Luis Potosí"	"78395"
"CMO731700811"	"CEMENTOS MOCTEZUMA, S. A. DE C. V.,PLANTA TEPETZINGO"	327310	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Producción de cemento"		478623.8759	2080862.4206	"18°49'10"""	"99°12'10"""	"Carretera Tezoyuca - Tepetzingo"	"Km 1.9 "	" "	"Pueblo Tepetzingo"	"TEZOYUCA"	"Morelos"	"Emiliano Zapata"	"62767"
"CMO732400811"	"CEMENTOS MOCTEZUMA S.A. DE C.V.,PLANTA CERRITOS"	327310	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Producción de cemento"		357762.7458	2485907.6843	"22°28'25"""	"100°22'57"""	"Carretera S.L.P.-RIOVERDE KM 78+000"	"KM 78 "	" "	"Pueblo ESTACION MONTAÑA"	"CERRITOS"	"San Luis Potosí"	"Cerritos"	"79440"
"CMP0100100290"	"COOPERATION MANUFACTURING PLANT AGUASCALIENTES, S.A.P.I. DE C.V.,COMPAS"	336110	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Ensamble de vehículos automotores y fabricación de partes automotrices"		779117.6025	2404893.6065	"21°43'32"""	"102°18'6"""	"Carretera CARR. ESTATAL 2 AEROPUERTO-EL TARAY"	"KM 1.1 "	" "	"Colonia PEÑUELAS (EL CIENEGAL)"	"AGUASCALIENTES"	"Aguascalientes"	"Aguascalientes"	"20340"
"CMP5U1500211"	"COMERCIAL MEXICANA DE PINTURAS, S.A. DE C.V.,COMEX"	325510	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"FABRICACIÓN DE PINTURAS Y ESMALTES"		506601.3361	2168443.6914	"19°36'39"""	"98°56'13"""	"Calle MARCOS ACHAR LOBATON"	"6 "	" "	"Colonia TEPEXPAN"	"TEPEXPAN"	"México"	"Acolman"	"55885"
"CMR0502700028"	"PLASTIC OMNIUM AUTO INDUSTRIAL S DE R.L. DE C.V.,"	326192	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Articulos y productos plasticos"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE FACIAS AUTOMOTRICES"	"PARQUE INDUSTRIAL RAMOS ARIZPE"	306229.9306	2829418.7379	"25°34'10"""	"100°55'44"""	"Avenida INDUSTRIA DE LA TRANSFORMACION"	"3150 "	" "		"RAMOS ARIZPE"	"Coahuila de Zaragoza"	"Ramos Arizpe"	"25900"
"CMR1103700145"	"PLASTIC OMNIUM AUTO INDUSTRIAL S DE R.L. DE C.V.,"	326199	"Fabricación de otros productos de plástico sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE FACIAS"	"LAS COLINAS"	247372.5907	2321043.8357	"20°58'21"""	"101°25'47"""	"Avenida LAUREL"	"235 "	" "		"SILAO DE LA VICTORIA"	"Guanajuato"	"Silao de la Victoria"	"36113"
"CMR2405000501"	"PLASTIC OMNIUM AUTO INDUSTRIAL S DE R.L. DE C.V.,"	326192	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE FACIAS "		300326.3097	2414436.9769	"21°49'21"""	"100°55'54"""	"Calle AMSTERDAM"	"104 "	" "	"Colonia VILLA DE REYES CENTRO"	"VILLA DE REYES"	"San Luis Potosí"	"Villa de Reyes"	"79500"
"CMT050000003"	"CERVECERIA MODELO DE TORREON, S. DE R. L. DE C. V.,CERVECERIA MODELO DE TORREON, S. DE R. L. DE C.V."	312120	"Elaboración de cerveza"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"FABRICACION Y VENTA DE CERVEZA"		659868.4753	2826205.9045	"25°32'40"""	"103°24'31"""	"Calle 37"	"300 "	" "	"Colonia NUEVO TORREON"	"TORREON"	"Coahuila de Zaragoza"	"Torreón"	"27060"
"CMT462904111"	"COSTURAS Y MANUFACTURAS DE TLAXCALA S. DE R.L. DE C.V,COSTURAS Y MANUFACTURAS DE TLAXCALA S DE R.L. DE C.V."	313310	"Acabado de productos textiles"	"Textiles, fibras e hilos"	"3K"	"Acabado de fibras, hilos, hilados y telas textiles"	"MAQUILADORA DE PRENDAS DE VESTIR DE MEZCLILLA"		581972.3863	2116749.8415	"19°8'32"""	"98°13'13"""	"Calle REFORMA SUR"	"27 "	"INT B "	"Colonia PANZACOLA"	"PAPALOTLA"	"Tlaxcala"	"Papalotla de Xicohténcatl"	"90796"
"CMW2402800376"	"CENTRAL MOTOR WHEEL MÉXICO S.A. DE C.V.,CENTRAL MOTOR WHEEL MÉXICO"	336370	"Fabricación de piezas metálicas troqueladas para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de Otras Autopartes"		314111.0638	2446624.127	"22°6'52"""	"100°48'7"""	"Circuito SAN MIGUELITO ORIENTE"	"107 "	" "	"Colonia CIUDAD SATELITE"	"SAN LUIS POTOSI"	"San Luis Potosí"	"San Luis Potosí"	"78423"
"CMX1000500098"	"COFICAB MX, S DE R.L. DE C.V.,"	335920	"Fabricación de cables de conducción eléctrica"	"Otros"	"RR"	"Instalacion de hilos, cables o fibra optica para transmision de señales electricas"	"Fabricación de cableado automotriz "		555083.2843	2660890.3008	"24°3'33"""	"104°27'29"""	"Calle FIDEL VELAZQUEZ SANCHEZ"	"1500 "	" "	"Colonia 20 DE NOVIEMBRE"	"VICTORIA DE DURANGO"	"Durango"	"Durango"	"34234"
"COC6B1407011"	"CORPORACION DE OCCIDENTE SA DE CV,COOPER TIRE & RUBBER COMPANY DE MEXICO"	326211	"Fabricación de llantas y cámaras"	"Automotriz"	"6B"	"Produccion de llantas y camaras nuevas"	"FABRICACIÓN DE LLANTAS"		687265.2468	2268864.078	"20°30'33"""	"103°12'15"""	"Calle CARR. A EL SALTO"	"KM 3.5 SN"	" "	"Colonia LA RESERVA"	"EL SALTO"	"Jalisco"	"El Salto"	"45680"
"COC741408811"	"CALIDRA DE OCCIDENTE, S.A. DE C.V.,CALIDRA DE OCCIDENTE S.A. DE C.V. PLANTA 1 TECOLOTLAN"	327410	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"FABRICACIÓN DE CAL Y SUS DERIVADOS"	"TECOLOTLAN"	605641.0034	2233382.5327	"20°11'42"""	"103°59'19"""	"Terracería EXTRAMUROS"	"2 "	" "		"TECOLOTLAN"	"Jalisco"	"Tecolotlán"	"48540"
"COC741409721"	"CALIDRA DE OCCIDENTE, S.A. DE C.V.,CALIDRA DE OCCIDENTE S.A DE C.V"	327410	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"PRODUCCION DE CAL"		656662.5391	2265470.1854	"20°28'52"""	"103°29'52"""	"Calle VICENTE TRIGO"	"100 "	" "	"Colonia SANTA CRUZ DE LAS FLORES"	"SANTA CRUZ DE LAS FLORES"	"Jalisco"	"Tlajomulco de Zúñiga"	"45640"
"COC741412111"	"CALIDRA DE OCCIDENTE, S.A. DE C.V.,CALIDRA DE OCCIDENTE (PLANTA 2, ZAPOTILTIC)"	327410	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"Producción de cal"		664946.4833	2173032.6007	"19°38'44"""	"103°25'36"""	"Calle AV. J MIGUEL FERNANDEZ"	"1 "	" "	"Colonia HUESCALAPA"	"ZAPOTILTIC"	"Jalisco"	"Zapotiltic"	"49630"
"COC9M0803711"	"COCLISA S.A. DE C.V.,COCLISA, S.A. DE C.V. COMPLEJO OMEGA"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricacion componentes para sistema de calefaccion y aire acondicionado ramo automotriz"	"PARQUE INDUSTRIAL OMEGA JU¿REZ"	364150.3226	3513485.5529	"31°44'55"""	"106°26'3"""	"Avenida AV. DEL CHARRO"	"1751 "	" "		"JUAREZ"	"Chihuahua"	"Juárez"	"32410"
"COC9M0803714"	"COCLISA S.A. DE C.V. PLANTA SANTA FE,COCLISA S.A DE C.V. PLANTA SANTA FE"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE PARTES Y COMPONENTES UTILIZADOS EN LA INDUSTRIA AUTOMOTRIZ"		370702.514	3498088.0818	"31°36'38"""	"106°21'47"""	"Calle REFUGIO DE LA LIBERTAD"	"2551 "	" "	"Colonia FRAY GARCIA DE SAN FRANCISCO"	"JUAREZ"	"Chihuahua"	"Juárez"	"32575"
"COL1100500091"	"COLLINI S. DE R. L. DE C. V.,COLLINI BAJIO"	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"Recubrimientos y terminados metalicos "	"Colinas de Apaseo "	338771.209	2276383.6769	"20°34'46"""	"100°32'48"""	"Calle APATZEO LOTE DEL 34 AL 43"	"3 Manzana"	" "		"APASEO EL GRANDE"	"Guanajuato"	"Apaseo el Grande"	"38160"
"COL2107400042"	"COLLINI S. DE R. L. DE C. V.,COLLINI S DE RL DE CV"	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"Recubrimiento de piezas metálicas "	"PARQUE INDUSTRIAL CIUDAD TEXTIL DE PUEBLA"	564947.7432	2118711.5509	"19°9'38"""	"98°22'56"""	"Calle SEGUNDO CIRCUITO ESTEBAN DE ANTUÑANO"	"3 MZA 3 "	" "		"HUEJOTZINGO"	"Puebla"	"Huejotzingo"	"74160"
"COL2201400224"	"COLEP S.A. DE C.V.,COLEP SA DE CV"	325620	"Fabricación de cosméticos, perfumes y otras preparaciones de tocador"	"Quimica"	"N6"	"Produccion de perfumes, cosmeticos y similares a base de mezclas"	"FABRICACIÓN DE COSMETICOS, PERFUMES Y OTRAS PREPARACIONES DE TOCADOR "		351654.4476	2304658.3144	"20°50'9"""	"100°25'32"""	"Avenida  INDUSTRIA DE LA TRANSFORMACION"	"421 "	" "	"Pueblo SANTA ROSA DE JAUREGUI"	"SANTIAGO DE QUERETARO"	"Querétaro"	"Querétaro"	"76220"
