"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"ATE3I2113211"	"ACABADOS TEXMELUCAN S.A. DE C.V."	"PUEBLA"	"Textiles, fibras e hilos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000085488									
"ATE9M2201411"	"AUMA TEC S.A. DE C.V."	"QUERETARO"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.505										
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0001378									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0001378									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000026									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00000325									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000299									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00001001									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Metil paration"	"298-00-0"	"ton/año"			0.00000005								
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000013									
"ATR910803711"	"Advance Transformer Co. S. A. de C. V. División Capacitores"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"					10.924						
"ATR910803711"	"Advance Transformer Co. S. A. de C. V. División Capacitores"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	13.321										
"ATR910803712"	"ADVANCE TRANSFORMER CO. S.A. DE C.V. DIVISION FESA"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Estireno (fenil etileno)"	"100-42-5"	"ton/año"			8.741								
"ATR910803712"	"ADVANCE TRANSFORMER CO. S.A. DE C.V. DIVISION FESA"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	4577.418										
"ATRAI2803211"	"Andrew Telecommunications de Reynosa S. de R.L. de C.V."	"TAMAULIPAS"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003							0.003		
"ATRNS0803711"	"ADVANCE TRANSFORMER CO. S.A DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Estireno (fenil etileno)"	"100-42-5"	"ton/año"								2.293			
"ATRNS0803711"	"ADVANCE TRANSFORMER CO. S.A DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.884										
"ATRNS0803711"	"ADVANCE TRANSFORMER CO. S.A DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"					1.532						
"AUM2I3019311"	"AGROINDUSTRIAS UNIDAS DE MEXICO S.A. DE C.V."	"VERACRUZ"	"Alimenticio y/o de consumo humano "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00018423									
"AUM2I3019311"	"AGROINDUSTRIAS UNIDAS DE MEXICO S.A. DE C.V."	"VERACRUZ"	"Alimenticio y/o de consumo humano "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0001958									
"AUM2I3019311"	"AGROINDUSTRIAS UNIDAS DE MEXICO S.A. DE C.V."	"VERACRUZ"	"Alimenticio y/o de consumo humano "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000035778									
"AUM2I3019311"	"AGROINDUSTRIAS UNIDAS DE MEXICO S.A. DE C.V."	"VERACRUZ"	"Alimenticio y/o de consumo humano "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00017696									
"AUM2I3019311"	"AGROINDUSTRIAS UNIDAS DE MEXICO S.A. DE C.V."	"VERACRUZ"	"Alimenticio y/o de consumo humano "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00039188									
"AUM2I3019311"	"AGROINDUSTRIAS UNIDAS DE MEXICO S.A. DE C.V."	"VERACRUZ"	"Alimenticio y/o de consumo humano "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000043432									
"AUM2I3019311"	"AGROINDUSTRIAS UNIDAS DE MEXICO S.A. DE C.V."	"VERACRUZ"	"Alimenticio y/o de consumo humano "	"Cadmio"	"7440-43-9"	"ton/año"		0.0000182094									
"AVA7I1503311"	"ACEROS VALUARTE S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00024648									
"AVA7I1503311"	"ACEROS VALUARTE S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"		0.00002184									
"AVA7I1503311"	"ACEROS VALUARTE S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.03										
"AVA7I1503311"	"ACEROS VALUARTE S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00008996									
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	"COAHUILA"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.000000230154									
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	"COAHUILA"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000000862									
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	"COAHUILA"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000002499									
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	"COAHUILA"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000005172									
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	"COAHUILA"	"Quimica"	"Metil paration"	"298-00-0"	"ton/año"								0.0004			
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	"COAHUILA"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00001102067									
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	"COAHUILA"	"Quimica"	"Fenol"	"108-95-2"	"ton/año"		0.000012									
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	"COAHUILA"	"Quimica"	"Endosulfan"	"115-29-7"	"ton/año"								0.015			
"AWP9M1901221"	"Alcoa Wheel Products Mexico S. de R.L. de C.V."	"NUEVO LEON"	"Automotriz "	"Metano"	"74-82-8"	"ton/año"	0.309										
"AYM911904621"	"ARNECOM S.A. de C.V. Planta 1 Monterrey."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	366.853										
"AYM911904621"	"ARNECOM S.A. de C.V. Planta 1 Monterrey."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.001				1.387					0.653	
"AYM911904621"	"ARNECOM S.A. de C.V. Planta 1 Monterrey."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		1.88									
"AZA7H1103711"	"AGRICOLA ZARATTINI S.A. DE C.V."	"GUANAJUATO"	"Alimenticio y/o de consumo humano "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000066975									
"AZA7H1103711"	"AGRICOLA ZARATTINI S.A. DE C.V."	"GUANAJUATO"	"Alimenticio y/o de consumo humano "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000016074									
"AZA7H1103711"	"AGRICOLA ZARATTINI S.A. DE C.V."	"GUANAJUATO"	"Alimenticio y/o de consumo humano "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000022325									
"AZA7H1103711"	"AGRICOLA ZARATTINI S.A. DE C.V."	"GUANAJUATO"	"Alimenticio y/o de consumo humano "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000376									
"AZA7H1103711"	"AGRICOLA ZARATTINI S.A. DE C.V."	"GUANAJUATO"	"Alimenticio y/o de consumo humano "	"Cadmio"	"7440-43-9"	"ton/año"		0.000011867									
"AZA7H1103711"	"AGRICOLA ZARATTINI S.A. DE C.V."	"GUANAJUATO"	"Alimenticio y/o de consumo humano "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000001786									
"AZA7H1103711"	"AGRICOLA ZARATTINI S.A. DE C.V."	"GUANAJUATO"	"Alimenticio y/o de consumo humano "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000029845									
"B&D8L2803221"	"Black & Decker de Reynosa, S. de R. L. de C.V., (planta 2)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.002									
"B&D8L2803221"	"Black & Decker de Reynosa, S. de R. L. de C.V., (planta 2)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00003									
"B&D8L2803221"	"Black & Decker de Reynosa, S. de R. L. de C.V., (planta 2)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.003									
"B&D8L2803221"	"Black & Decker de Reynosa, S. de R. L. de C.V., (planta 2)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.005									
"B&D8L2803221"	"Black & Decker de Reynosa, S. de R. L. de C.V., (planta 2)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00002									
"B&D8L2803221"	"Black & Decker de Reynosa, S. de R. L. de C.V., (planta 2)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"B&D8L2803221"	"Black & Decker de Reynosa, S. de R. L. de C.V., (planta 2)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.008									
"B&DK90200211"	"Black & Decker HHI Mexico S. de R.L. de C.V. Planta P1"	"BAJA CALIFORNIA"	"Articulos y productos metalicos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0001	6.22								
"B&DK90200211"	"Black & Decker HHI Mexico S. de R.L. de C.V. Planta P1"	"BAJA CALIFORNIA"	"Articulos y productos metalicos "	"Acido sulfhídrico"	2148878	"ton/año"	0.156										
"B&DK90200211"	"Black & Decker HHI Mexico S. de R.L. de C.V. Planta P1"	"BAJA CALIFORNIA"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"	0.003		4.86								
"BAC1M3003911"	"BACHOCO S.A. DE C.V."	"VERACRUZ"	"Alimenticio y/o de consumo humano "	"Bióxido de carbono"	"124-38-9"	"ton/año"	2218.43										
"BAC2W2200611"	"BACHOCO S.A. DE C.V. PLANTA INDUSTRIAL FORRAJERA"	"QUERETARO"	"Otros"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1789.047										
"BACMB2108561"	"BACARDI Y COMPAÑIA S.A. DE C.V. DESTILERIA LA GALARZA"	"PUEBLA"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.046									
"BACMB2108561"	"BACARDI Y COMPAÑIA S.A. DE C.V. DESTILERIA LA GALARZA"	"PUEBLA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	5842.1										
"BACMB2108561"	"BACARDI Y COMPAÑIA S.A. DE C.V. DESTILERIA LA GALARZA"	"PUEBLA"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.058									
"BALLK2201411"	"BOMBAS ALEMANAS S.A. DE C.V."	"QUERETARO"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	4.32										
"BAR2T3105012"	"BARCEL S.A. DE C.V."	"YUCATAN"	"Alimenticio y/o de consumo humano "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.031									
"BAR5U1510611"	"BARNIMEX S.A DE C.V."	"MEXICO"	"Pinturas y tintas "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1.984										
"BAR930803711"	"BARLOMEX S.A. DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.012										
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Cadmio"	"7440-43-9"	"ton/año"							0.0000000228			0.0000000114	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Mercurio"	"7439-97-6"	"ton/año"							0.000000006897			0.0000022252	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Clorometano"	"74-87-3"	"ton/año"							0.00000110922			0.00000055	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Benceno"	"71-43-2"	"ton/año"							0.0000003534			0.0000001178	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Cloroformo"	"67-66-3"	"ton/año"							0.000048653			0.0000240711	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Estireno (fenil etileno)"	"100-42-5"	"ton/año"							0.000000057			0.000000019	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Cloruro de metileno"	"75-09-2"	"ton/año"							0.0000049875			0.0000016625	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Plomo (compuestos)"	"S/C6"	"ton/año"							0.0000000494			0.0000000247	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Níquel (compuestos)"	"S/C5"	"ton/año"							0.0000000798				
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Mercurio (compuestos)"	"S/C4"	"ton/año"							0.000004446				
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"Cromo (compuestos)"	"S/C3"	"ton/año"							0.0000000456			0.0000000228	
"BAT371903911"	"BRITISH AMERICAN TOBACCO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Bebidas y tabaco"	"2,4,6-Triclorofenol"	"88-06-2"	"ton/año"							0.000000076			0.000000038	
"BAU8A1403911"	"EL BRONCO AUTOPARTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"	0.008	0.0000016									
"BAU8A1403911"	"EL BRONCO AUTOPARTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000004									
"BAU8A1403911"	"EL BRONCO AUTOPARTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000164									
"BAU8A1403911"	"EL BRONCO AUTOPARTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000008									
"BAU8A1403911"	"EL BRONCO AUTOPARTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.197										
"BAU8A1403911"	"EL BRONCO AUTOPARTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000064									
"BAU8A1403911"	"EL BRONCO AUTOPARTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"	0.095	0.000004									
"BAU8A1403911"	"EL BRONCO AUTOPARTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000008									
"BAX5T1701121"	"Baxter S.A. de C.V."	"MORELOS"	"Quimica"	"Diclorodifluorometano (CFC-12)"	"75-71-8"	"ton/año"	1.401										
"BAX5T1701121"	"Baxter S.A. de C.V."	"MORELOS"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	17347.414										
"BCA910801011"	"BOBINAS DE CALIDAD S DE R.L. DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.0000076				0.495						
"BCA910801011"	"BOBINAS DE CALIDAD S DE R.L. DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	4.32										
"BCA950800111"	"BOBINAS DE CALIDAD S. DE R.L. DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	17.032										
"BCA950800111"	"BOBINAS DE CALIDAD S. DE R.L. DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.000013				0.694						
"BCM5U1510911"	"BASF COATINGS DE MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Arsénico"	"7440-38-2"	"ton/año"		0.000044669									
"BCM5U1510911"	"BASF COATINGS DE MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Bióxido de carbono"	"124-38-9"	"ton/año"	660.6										
"BCM5U1510911"	"BASF COATINGS DE MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Cadmio"	"7440-43-9"	"ton/año"		0.003									
"BCM5U1510911"	"BASF COATINGS DE MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000794043648									
"BCM8A0200311"	"BC METAL AND SHADE S.A. DE C.V."	"BAJA CALIFORNIA"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00015778									
"BCM8A0200311"	"BC METAL AND SHADE S.A. DE C.V."	"BAJA CALIFORNIA"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000027988									
"BCM8A0200311"	"BC METAL AND SHADE S.A. DE C.V."	"BAJA CALIFORNIA"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000402339									
"BCM8A0200311"	"BC METAL AND SHADE S.A. DE C.V."	"BAJA CALIFORNIA"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.002									
"BCM8A0200311"	"BC METAL AND SHADE S.A. DE C.V."	"BAJA CALIFORNIA"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000034986									
"BCM9L0500211"	"Bendix CVS de Mexico S.A. de C.V. Planta II"	"COAHUILA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	651.313										
"BCM9L0500211"	"Bendix CVS de Mexico S.A. de C.V. Planta II"	"COAHUILA"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"								0.0006194			
"BCM9N2803211"	"Brunswick Companias de Mexico SA de CV"	"TAMAULIPAS"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000081216									
"BCM9N2803211"	"Brunswick Companias de Mexico SA de CV"	"TAMAULIPAS"	"Automotriz "	"Cadmio"	"7440-43-9"	"ton/año"		0.000081216									
"BCM9N2803211"	"Brunswick Companias de Mexico SA de CV"	"TAMAULIPAS"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00020304									
"BCM9N2803211"	"Brunswick Companias de Mexico SA de CV"	"TAMAULIPAS"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000040608									
"BCM9N2803211"	"Brunswick Companias de Mexico SA de CV"	"TAMAULIPAS"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00040608									
"BCM9N2803211"	"Brunswick Companias de Mexico SA de CV"	"TAMAULIPAS"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00056851									
"BCO990200411"	"BOSE CORPORATION SA DE CV"	"BAJA CALIFORNIA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.003							11.681			
"BCO9P1306111"	"BOMBARDIER TRANSPORTATION S.A. DE C.V."	"HIDALGO"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00043261									
"BCO9P1306111"	"BOMBARDIER TRANSPORTATION S.A. DE C.V."	"HIDALGO"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.000018598									
"BCO9P1306111"	"BOMBARDIER TRANSPORTATION S.A. DE C.V."	"HIDALGO"	"Automotriz "	"Cadmio"	"7440-43-9"	"ton/año"		0.000340956									
"BCO9P1306111"	"BOMBARDIER TRANSPORTATION S.A. DE C.V."	"HIDALGO"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00048457									
"BCO9P1306111"	"BOMBARDIER TRANSPORTATION S.A. DE C.V."	"HIDALGO"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000640584									
"BCO9P1306111"	"BOMBARDIER TRANSPORTATION S.A. DE C.V."	"HIDALGO"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00081622									
"BCO9P1306111"	"BOMBARDIER TRANSPORTATION S.A. DE C.V."	"HIDALGO"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00024796									
"BEM8A1403921"	"ROGELIO BERNAL MARTINEZ"	"JALISCO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000035188									
"BEM8A1403921"	"ROGELIO BERNAL MARTINEZ"	"JALISCO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000052									
"BEM8A1403921"	"ROGELIO BERNAL MARTINEZ"	"JALISCO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000000728									
"BEM8A1403921"	"ROGELIO BERNAL MARTINEZ"	"JALISCO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000003328									
"BEM8A1403921"	"ROGELIO BERNAL MARTINEZ"	"JALISCO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000000052									
"BEM8A1403921"	"ROGELIO BERNAL MARTINEZ"	"JALISCO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000002184									
"BEM8A1403921"	"ROGELIO BERNAL MARTINEZ"	"JALISCO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000052						0.000000000005	0.0000026		
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000000000014									
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000000002									
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000000000025									
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000000000039									
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Estireno (fenil etileno)"	"100-42-5"	"ton/año"								0.722			
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Anilina"	"62-53-3"	"ton/año"								0.01			
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000000000031									
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.01										
"BER5Y1510411"	"BEROL S. DE R.L. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Cadmio"	"7440-43-9"	"ton/año"		0.0000000000022									
"BFM090161111"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"DISTRITO FEDERAL"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	8445.555										
"BFM6B1700711"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"MORELOS"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.005									
"BFM6B1700711"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"MORELOS"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00052793									
"BFM6B1700711"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"MORELOS"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000013198									
"BFM6B1700711"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"MORELOS"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00059392									
"BFM6B1700711"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"MORELOS"	"Automotriz "	"Cadmio"	"7440-43-9"	"ton/año"		0.000072591									
"BFM6B1700711"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"MORELOS"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.00065992									
"BFM6B1700711"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"MORELOS"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.004									
"BFM6B1700711"	"BRIDGESTONE FIRESTONE DE MEXICO S.A. DE C.V."	"MORELOS"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	21.144										
"BFO8L1512111"	"BUFFALO FORGE S.A. DE C.V."	"MEXICO"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000000075									
"BFO8L1512111"	"BUFFALO FORGE S.A. DE C.V."	"MEXICO"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000001255									
