"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"DCE5T 090141"	"DEGORT´S CHEMICAL S.A. de C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000064443									
"DCM910803711"	"DIGITAL CONCEPTS DE MEXICO S.A DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	317.792										
"DCMEA1501311"	"DC MEX S.A DE C.V"	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000065									
"DCMEA1501311"	"DC MEX S.A DE C.V"	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000026									
"DCMEA1501311"	"DC MEX S.A DE C.V"	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000845									
"DDE912803211"	"Delphi Delco Electronics de Mexico, S.A. de C.V. (Operaciones DELNOSA 1-4)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002			64.069						
"DDE912803211"	"Delphi Delco Electronics de Mexico, S.A. de C.V. (Operaciones DELNOSA 1-4)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.011									
"DDE912803211"	"Delphi Delco Electronics de Mexico, S.A. de C.V. (Operaciones DELNOSA 1-4)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000031558									
"DDE912803211"	"Delphi Delco Electronics de Mexico, S.A. de C.V. (Operaciones DELNOSA 1-4)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.002									
"DDE912803211"	"Delphi Delco Electronics de Mexico, S.A. de C.V. (Operaciones DELNOSA 1-4)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.002									
"DDE912803221"	"Delphi Delco Electronics de Mexico, S.A. de C.V. (Operaciones DELNOSA 5-6)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000000005									
"DDE912803221"	"Delphi Delco Electronics de Mexico, S.A. de C.V. (Operaciones DELNOSA 5-6)"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000000031									
"DDE9M2802211"	"Delphi Delco Electronics de Mexico S.A. de C.V. Operaciones Deltronicos"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.623									
"DDE9M2802211"	"Delphi Delco Electronics de Mexico S.A. de C.V. Operaciones Deltronicos"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.311									
"DDE9M2802211"	"Delphi Delco Electronics de Mexico S.A. de C.V. Operaciones Deltronicos"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.623									
"DDE9M2802211"	"Delphi Delco Electronics de Mexico S.A. de C.V. Operaciones Deltronicos"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		3.426									
"DDE9M2802211"	"Delphi Delco Electronics de Mexico S.A. de C.V. Operaciones Deltronicos"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.311									
"DDE9M2802211"	"Delphi Delco Electronics de Mexico S.A. de C.V. Operaciones Deltronicos"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.311									
"DDS9H0503011"	"Delphi Diesel Systems, S.A. de C.V."	"COAHUILA"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000189									
"DDS9H0503011"	"Delphi Diesel Systems, S.A. de C.V."	"COAHUILA"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000002016									
"DDS9H0503011"	"Delphi Diesel Systems, S.A. de C.V."	"COAHUILA"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000001386									
"DEA7F1104411"	"DEACERO SA DE CV Planta Celaya Aceria Laminacion"	"GUANAJUATO"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.007									
"DEA7F1104411"	"DEACERO SA DE CV Planta Celaya Aceria Laminacion"	"GUANAJUATO"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00001752									
"DEA7F1104411"	"DEACERO SA DE CV Planta Celaya Aceria Laminacion"	"GUANAJUATO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.000876									
"DEA7F1104411"	"DEACERO SA DE CV Planta Celaya Aceria Laminacion"	"GUANAJUATO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000876									
"DEA7F1104411"	"DEACERO SA DE CV Planta Celaya Aceria Laminacion"	"GUANAJUATO"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	130020.34										
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Asbesto"	"1332-21-4"	"ton/año"								12.475			
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	27632.66										
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Bióxido de nitrógeno"	"10102-44-0"	"ton/año"	12952.82										
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0002604									
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000961									
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Cadmio"	"7440-43-9"	"ton/año"		0.004									
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0001736									
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.01									
"DEA7I0502711"	"DEACERO S.A. DE C.V."	"COAHUILA"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.016									
"DEA7I1605311"	"DEACERO S.A DE C.V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"	0.002										
"DEA7I1605311"	"DEACERO S.A DE C.V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"	0.003										
"DEA7I1605311"	"DEACERO S.A DE C.V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"	0.006										
"DEA7I1605311"	"DEACERO S.A DE C.V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"	0.004										
"DEA7I1605311"	"DEACERO S.A DE C.V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	4774.093										
"DEA7I1605311"	"DEACERO S.A DE C.V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"	0.005	0.003									
"DEAEA0502711"	"Deacero S.A. de C.V planta aceria Saltillo"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	60308.42										
"DEAEA0502711"	"Deacero S.A. de C.V planta aceria Saltillo"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cadmio (compuestos)"	"S/C2"	"ton/año"	0.013				2.647						
"DEAEA0502711"	"Deacero S.A. de C.V planta aceria Saltillo"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.086									
"DEAEA0502711"	"Deacero S.A. de C.V planta aceria Saltillo"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.048				88.25						
"DEAEA2111411"	"DEACERO S.A DE C.V."	"PUEBLA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	610.0000002										
"DEC9M1512111"	"Decoplas S.A. de C.V."	"MEXICO"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	3473.4										
"DEKMB1506211"	"DEKORMEX S.A. DE C.V."	"MEXICO"	"Articulos y productos plasticos "	"Cloroformo"	"67-66-3"	"ton/año"	0.075										
"DEKMB1506211"	"DEKORMEX S.A. DE C.V."	"MEXICO"	"Articulos y productos plasticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000000003									
"DEKMB1506211"	"DEKORMEX S.A. DE C.V."	"MEXICO"	"Articulos y productos plasticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000000001									
"DEKMB1506211"	"DEKORMEX S.A. DE C.V."	"MEXICO"	"Articulos y productos plasticos "	"Cloruro de metileno"	"75-09-2"	"ton/año"	4.08										
"DEKMB1506211"	"DEKORMEX S.A. DE C.V."	"MEXICO"	"Articulos y productos plasticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000000005									
"DEL5R2800311"	"DYNASOL ELASTÓMEROS S.A. DE C.V."	"TAMAULIPAS"	"Quimica"	"Butadieno"	"106-99-0"	"ton/año"	5.525										
"DEL5R2800311"	"DYNASOL ELASTÓMEROS S.A. DE C.V."	"TAMAULIPAS"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	55347.308										
"DEL5R2800311"	"DYNASOL ELASTÓMEROS S.A. DE C.V."	"TAMAULIPAS"	"Quimica"	"Estireno (fenil etileno)"	"100-42-5"	"ton/año"						13.374					
"DFEEA0803711"	"Lear Mexican Trim Operations S.R. de C.V. Planta San Lorenzo"	"CHIHUAHUA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	194.134										
"DHA9K1510611"	"DANA HEAVY AXLE MEXICO S.A. DE C.V."	"MEXICO"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	630.342										
"DIAEA1505111"	"DIACROMEX S.A. DE C.V."	"MEXICO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"	0.039							0.6			
"DIN6D1412011"	"DEPORTIVA INDUSTRIAL S.A. DE C.V."	"JALISCO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	341.44										
"DIS9M2802221"	"Delphi Interior Systems de México S.A. de C.V. Operaciones Componentes Mecanicos"	"TAMAULIPAS"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00033439									
"DIS9M2802221"	"Delphi Interior Systems de México S.A. de C.V. Operaciones Componentes Mecanicos"	"TAMAULIPAS"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.001									
"DIS9M2802221"	"Delphi Interior Systems de México S.A. de C.V. Operaciones Componentes Mecanicos"	"TAMAULIPAS"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.001									
"DIS9M2802221"	"Delphi Interior Systems de México S.A. de C.V. Operaciones Componentes Mecanicos"	"TAMAULIPAS"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.007									
"DIS9M2802221"	"Delphi Interior Systems de México S.A. de C.V. Operaciones Componentes Mecanicos"	"TAMAULIPAS"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.016									
"DIS9M2802221"	"Delphi Interior Systems de México S.A. de C.V. Operaciones Componentes Mecanicos"	"TAMAULIPAS"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.004									
"DIS9M2802221"	"Delphi Interior Systems de México S.A. de C.V. Operaciones Componentes Mecanicos"	"TAMAULIPAS"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1476.824										
"DIS9M2802231"	"Delphi Interior Systems de México S.A. de C.V Operaciones RIMIR"	"TAMAULIPAS"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000339									
"DIS9M2802231"	"Delphi Interior Systems de México S.A. de C.V Operaciones RIMIR"	"TAMAULIPAS"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.000001017									
"DIS9M2802231"	"Delphi Interior Systems de México S.A. de C.V Operaciones RIMIR"	"TAMAULIPAS"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000042375									
"DITRP0503011"	"DITEMSA SA de CV"	"COAHUILA"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.004									
"DITRP0503011"	"DITEMSA SA de CV"	"COAHUILA"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00004176									
"DITRP0503011"	"DITEMSA SA de CV"	"COAHUILA"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00017956									
"DITRP0503011"	"DITEMSA SA de CV"	"COAHUILA"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0004176									
"DJU9M0803712"	"DELMEX DE JUAREZ S. DE R.L. DE C.V. PLANTA II"	"CHIHUAHUA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	5716.924										
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.01									
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.007									
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000027771									
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.048									
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.013									
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000015428									
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Clorometano"	"74-87-3"	"ton/año"	6.2										
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1327.8										
"DMAN31610711"	"Derivados Macroquímicos S.A. de C.V."	"MICHOACAN"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00061714									
"DME520200111"	"Dialight de México S. de R.L de C.V"	"BAJA CALIFORNIA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.015										
"DME581900611"	"DanHil de Mexico .S.A DE C.V."	"NUEVO LEON"	"Celulosa y papel"	"Arsénico"	"7440-38-2"	"ton/año"		0.000012207									
"DME581900611"	"DanHil de Mexico .S.A DE C.V."	"NUEVO LEON"	"Celulosa y papel"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000001878									
"DME581900611"	"DanHil de Mexico .S.A DE C.V."	"NUEVO LEON"	"Celulosa y papel"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000008451									
"DME5Q1000511"	"DYNEA MEXICO S.A. DE C.V."	"DURANGO"	"Quimica"	"Formaldehido"	"50-00-0"	"ton/año"	0.005								0.089		
"DME5Q1000511"	"DYNEA MEXICO S.A. DE C.V."	"DURANGO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000019214									
"DME5Q1000511"	"DYNEA MEXICO S.A. DE C.V."	"DURANGO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00025298									
"DME5Q1000511"	"DYNEA MEXICO S.A. DE C.V."	"DURANGO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000032024									
"DME5Q1000511"	"DYNEA MEXICO S.A. DE C.V."	"DURANGO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.032									
"DME5Q1000511"	"DYNEA MEXICO S.A. DE C.V."	"DURANGO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1512										
"DME5Q1000511"	"DYNEA MEXICO S.A. DE C.V."	"DURANGO"	"Quimica"	"Fenol"	"108-95-2"	"ton/año"									0.054		
"DME8V1900611"	"DENSO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002			8.947						
"DME8V1900611"	"DENSO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.006									
"DME8V1900611"	"DENSO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000026475									
"DME8V1900611"	"DENSO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.00005295									
"DME8V1900611"	"DENSO MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00013237									
"DME910200111"	"Dialight de México S. de R.L de C.V"	"BAJA CALIFORNIA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.004										
"DME9G0503011"	"DaimlerChrysler de México SA de CV Complejo Saltillo"	"COAHUILA"	"Automotriz "	"Formaldehido"	"50-00-0"	"ton/año"	0.239										
"DME9G0503011"	"DaimlerChrysler de México SA de CV Complejo Saltillo"	"COAHUILA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	20979.351										
"DME9G0503011"	"DaimlerChrysler de México SA de CV Complejo Saltillo"	"COAHUILA"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000849205									
"DME9G0503011"	"DaimlerChrysler de México SA de CV Complejo Saltillo"	"COAHUILA"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.006									
"DME9G0503011"	"DaimlerChrysler de México SA de CV Complejo Saltillo"	"COAHUILA"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"	0.003	0.018									
"DME9G0503011"	"DaimlerChrysler de México SA de CV Complejo Saltillo"	"COAHUILA"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00002304985									
"DME9G0503011"	"DaimlerChrysler de México SA de CV Complejo Saltillo"	"COAHUILA"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"	0.002	0.003									
"DME9G0503011"	"DaimlerChrysler de México SA de CV Complejo Saltillo"	"COAHUILA"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000194104									
"DMEEA2804111"	"Datacom de mexico S.A de C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000000002									
"DMEEA2804111"	"Datacom de mexico S.A de C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000000001									
"DMEEA2804111"	"Datacom de mexico S.A de C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000000005									
"DMEND1501311"	"DIECASTING MEXICANA S.A DE C.V"	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000006656									
"DMEND1501311"	"DIECASTING MEXICANA S.A DE C.V"	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000512									
"DMEND1501311"	"DIECASTING MEXICANA S.A DE C.V"	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.000002048									
"DMEND1512111"	"NEW DYNACAST DE MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000000243									
"DMEND1512111"	"NEW DYNACAST DE MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000000015									
"DMEND1512111"	"NEW DYNACAST DE MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000003									
"DMERP1510611"	"DaimlerChrysler de México S.A. de C.V."	"MEXICO"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.003									
"DMERP1510611"	"DaimlerChrysler de México S.A. de C.V."	"MEXICO"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"	0.002							0.572			
"DMERP1510611"	"DaimlerChrysler de México S.A. de C.V."	"MEXICO"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	29405.568										
"DMERP1510611"	"DaimlerChrysler de México S.A. de C.V."	"MEXICO"	"Automotriz "	"Formaldehido"	"50-00-0"	"ton/año"	3.562										
"DMO5U1903911"	"DERIVADOS METAL ORGANICOS SA DE CV"	"NUEVO LEON"	"Pinturas y tintas "	"Bióxido de carbono"	"124-38-9"	"ton/año"	823.445										
"DNPMB1407011"	"DSM Nutritional Products México S.A. de C.V."	"JALISCO"	"Quimica"	"Piridina"	"110-86-1"	"ton/año"						0.068					
"DNPMB1407011"	"DSM Nutritional Products México S.A. de C.V."	"JALISCO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0003									
"DNPMB1407011"	"DSM Nutritional Products México S.A. de C.V."	"JALISCO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0004									
"DNPMB1407011"	"DSM Nutritional Products México S.A. de C.V."	"JALISCO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00001									
"DNPMB1407011"	"DSM Nutritional Products México S.A. de C.V."	"JALISCO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.001									
"DNPMB1407011"	"DSM Nutritional Products México S.A. de C.V."	"JALISCO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.001									
"DSE9L0502711"	"DELPHI SISTEMAS DE ENERGIA S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.001									
"DSE9M0503511"	"Delphi Sistemas de Energía S.A. de C.V. Planta 59"	"COAHUILA"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00011197									
"DSE9M0503511"	"Delphi Sistemas de Energía S.A. de C.V. Planta 59"	"COAHUILA"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.00011197									
"DSE9M0503511"	"Delphi Sistemas de Energía S.A. de C.V. Planta 59"	"COAHUILA"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000022394									
"DSI9U0803711"	"DAVOL SURGICAL INNOVATIONS S.A. DE C.V."	"CHIHUAHUA"	"Articulos y productos compuestos de diferentes materiales "	"Bióxido de carbono"	"124-38-9"	"ton/año"	313										
"DSM5G2803211"	"DOWELL SCHLUMBERGER DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000063072									
"DSM5G2803211"	"DOWELL SCHLUMBERGER DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000000018921									
"DSM5G2803211"	"DOWELL SCHLUMBERGER DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000007884									
"DSMC42700411"	"Dowell Schlumberger de Mexico S.A. de C.V."	"TABASCO"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00007077025									
"DSMC42700411"	"Dowell Schlumberger de Mexico S.A. de C.V."	"TABASCO"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000013100025									
"DSMC42700411"	"Dowell Schlumberger de Mexico S.A. de C.V."	"TABASCO"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"DSMC42700411"	"Dowell Schlumberger de Mexico S.A. de C.V."	"TABASCO"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.002									
"DSMC42700411"	"Dowell Schlumberger de Mexico S.A. de C.V."	"TABASCO"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000277810875									
"DULEA1512121"	"DULCIPAN S.A. DE C.V."	"MEXICO"	"Alimenticio y/o de consumo humano "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000000008									
"DUP5S1901911"	"DUPEK S. DE R.L. DE C.V."	"NUEVO LEON"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	21340										
